Genes	Bin_1	Bin_2	Bin_3	Bin_4	Bin_5	Bin_6	Bin_7	Bin_8	Bin_10
TOR2A	0.06785418723926909	0.07280768989826103	0.08370111914685315	0.08099432307714764	0.09720631071099754	0.13556719019075214	0.12070686178861105	0.15038944238162555	0.19077287556648284
TOR4A	0.12548855114396185	0.11172416422566969	0.11892583799171373	0.154622391706302	0.09244924177069885	0.12498214694330306	0.11926768946293312	0.08715175171130528	0.06538822504411243
TP53I3	0.09550505996879395	0.10012890569794622	0.11609985075686773	0.09779705939921625	0.14463923475681115	0.11263115279032786	0.10645557010999966	0.15154341097405408	0.07519975554598317
TP53RK	0.10176341762856611	0.10794744934922215	0.10451432266714385	0.09295714492145261	0.1196535734830872	0.13343461048823352	0.12352348173565944	0.10582335674040874	0.11038264298622631
TPCN1	0.10161719406808944	0.10337586955320872	0.11348185607859652	0.09222718408711414	0.11485706699299908	0.10139286352697117	0.08564645995810487	0.13427676863020047	0.15312473710471552
TPD52	0.11594038510145077	0.1172270626039168	0.12629494256101803	0.08916832974436412	0.12015697658926934	0.10911121805542706	0.09628429849509867	0.13023808669296863	0.09557870015648652
TPD52L1	0.11475516430377301	0.11428159303862943	0.12461014908410893	0.10306638640282056	0.1040247638013802	0.10315594464647879	0.10206712416834404	0.13227067093276265	0.10176820362170241
TPD52L2	0.10437949230512834	0.11718120760625599	0.11294818656534614	0.09668131379870284	0.11155129305899245	0.1164745896844279	0.10271527112311753	0.13474173610665	0.10332690975137879
TPI1	0.13031738644199123	0.11633020618009311	0.1139230005616609	0.12360572847163773	0.10807980961008788	0.1049924890554591	0.10315581211331383	0.09488162090171587	0.10471394666404031
TPM1	0.10577837293574159	0.11567187304786952	0.12084454488607445	0.11064035868289566	0.10300436972468817	0.11600154853427441	0.11477726589839828	0.1060350197803275	0.10724664650973044
TPM2	0.11173544410353374	0.10153852324430876	0.12442852879883391	0.11059472596895122	0.1127382035192905	0.11213296429050615	0.11182237537225141	0.1390056560187397	0.07600357868358455
TPM3	0.11675811236185561	0.11281071190783448	0.11295226420305994	0.11188068738911139	0.11143860410693403	0.10854029123473954	0.10572626612539159	0.12684853871501986	0.09304452395605352
TPM4	0.11264106589022713	0.10663038201101126	0.12533788309976654	0.14127738966867212	0.0940876425668987	0.11507169126827294	0.10031269844285476	0.10467068511566427	0.09997056193663231
TPMT	0.12440744276145105	0.12067298176335776	0.10872116383220189	0.08972623180042	0.11664627224648219	0.10799088135428772	0.10277387017224424	0.11523311853468386	0.11382803753487128
TPP1	0.11734665322713003	0.10680033591855764	0.12253743142424538	0.10301236176895708	0.13252131858999192	0.10556803293488776	0.11339922264026889	0.11206894896265866	0.08674569453330261
TPP2	0.128141340832632	0.11475218008242614	0.11553159302174328	0.08470217512349769	0.10703506213828055	0.10983714954699646	0.1055330192144817	0.10914786341863676	0.12531961662130545
TPPP	0.12479836857131421	0.10787010207057951	0.10769000316617301	0.09720224848098176	0.11684140722946293	0.0942359778610075	0.121987608398478	0.10366927204676231	0.12570501217524074
TPR	0.09742689166053475	0.10770938680175561	0.1089117982631907	0.10745016793871826	0.10530907578191556	0.12342441519255068	0.11159554211822593	0.10371425274775367	0.13445846949535475
TPRG1L	0.07931097066834225	0.09224402593640232	0.10221369456821469	0.11231951784588406	0.10275573358913331	0.08562621622208791	0.14365158041356507	0.12872912030631353	0.1531491404500568
TPRKB	0.10229509828527712	0.10744959160553036	0.10207086371258106	0.09928037872453367	0.12112481653883142	0.10269926137155871	0.11286511842085856	0.09785121964537867	0.15436365169545047
TPRN	0.10130788004295645	0.12263768255763081	0.10532207940540757	0.09681140202973	0.11558516402193113	0.09466017236219193	0.10527358605571835	0.12342128145037955	0.1349807520740542
TPST2	0.11227184588211493	0.11183209735698736	0.11322664771150168	0.09799886368930519	0.10583202372747649	0.11835813720642899	0.11397835629811909	0.1156276978861709	0.11087433024189537
TPT1	0.12731659861085873	0.10909082485599003	0.10747156772576348	0.09322069625419849	0.10323367295378202	0.10847149721246353	0.11052766416618802	0.12882981837251342	0.11183765984824219
TRA2A	0.1031649587335016	0.11384869096931774	0.09382834388852757	0.10873773865211289	0.109689527964169	0.12499703698651395	0.14149579325664474	0.08551817118672554	0.11871973836248695
TRA2B	0.10463120044775608	0.12112854663305443	0.12512830350172693	0.08752973855824259	0.09266081879082563	0.12638068385586673	0.10140623162323605	0.12318104238641642	0.11795343420287518
TRABD	0.08717399498718327	0.11842961286088456	0.10366432343394305	0.09086211235943577	0.11946578351882779	0.1052780719317184	0.10747469938140104	0.1282201612621645	0.1394312402644415
TRADD	0.11047379605156601	0.1143439622294453	0.10756992114465047	0.0946932324256122	0.11362699397519553	0.10784297937673358	0.11843432051004947	0.11596166632923442	0.11705312795751306
TRAF2	0.11370599420695253	0.11262003874583174	0.11029798597417115	0.11456268683556078	0.11086269655085808	0.11589960484841144	0.10818767061880359	0.1055969654694521	0.10826635674995859
TRAF6	0.1265697154802391	0.11949348593524878	0.09853354670660537	0.11736316402073851	0.06817188574378641	0.09958283166902922	0.11261758203426571	0.10078151365033548	0.15688627475975142
TRAM1	0.10641830954685633	0.11016134949049483	0.11255871404901222	0.08324256347763657	0.1051000104581408	0.12474712446821205	0.1176703734719856	0.1129562979689029	0.12714525706875873
TRAM2	0.12271300207685036	0.11842146945040273	0.11127850051688373	0.08681626195840395	0.09983508528249578	0.0943667049430516	0.12523766983129606	0.11829435936533093	0.12303694657528487
TRANK1	0.1161567345405564	0.09746102498871397	0.10602999180850943	0.08998853133733986	0.12418831461610161	0.13732999506522708	0.10195165514904975	0.11433759671855771	0.11255615577594415
TRAP1	0.10763866312357494	0.11068345389420588	0.1147593361835587	0.1243059407293302	0.11005913351631676	0.10709278698381408	0.10846344725102404	0.11190492990453008	0.10509230841364536
TRAPPC1	0.10664605854032451	0.12023203466117162	0.1073275188029885	0.11686953806358107	0.10670709543711422	0.11055338540526237	0.11017623561847988	0.10991962478892693	0.11156850868215097
TRAPPC10	0.09522610570921443	0.11312345480239729	0.12882680138427935	0.12006465058158287	0.10834205081269506	0.0885927311237925	0.11195623007321434	0.08553212337226923	0.14833585214055495
TRAPPC11	0.10664709245812759	0.1090378755857648	0.1208234398279711	0.11009881144704943	0.11709522574351666	0.08921506034767444	0.10148861825077359	0.11971954664502418	0.1258743296940982
TRAPPC12	0.10716583993541962	0.11065275275925456	0.10135565713443546	0.09591730095269989	0.10120139649479123	0.11592036429028464	0.1101557738523929	0.1383241225903629	0.11930679199035885
TRAPPC13	0.11902966860419377	0.12578150862807774	0.12036188329251367	0.10719873434046186	0.09478961070601923	0.10631289961972858	0.101842377007259	0.11841221168240262	0.10627110611934351
TRAPPC2;TRAPPC2B	0.09769924090231358	0.0797826964152681	0.07794351965503211	0.08938972670609685	0.12796935570779694	0.10839443769763552	0.15364454330720237	0.1381011775991268	0.12707530200952782
TRAPPC2L	0.11742166391599036	0.11375007033391214	0.11572125525870769	0.10683960638854602	0.09574613253813423	0.11007712723408059	0.13091699279486194	0.10186915378215072	0.10765799775361633
TRAPPC3	0.10526472722680275	0.11661180224760187	0.11708779395307128	0.10510990089268449	0.12042797831369817	0.10722384038789078	0.10697188780686454	0.12909504121685522	0.09220702795453102
TRAPPC4	0.10987619816188736	0.11866513745118341	0.10483157595731858	0.11178687529958631	0.11395463400894533	0.10275670856521535	0.09954128557002162	0.11473562636131718	0.12385195862452492
TRAPPC5	0.09968543510432609	0.1045877874270211	0.0983107927206676	0.11450068767373095	0.11570360771041963	0.10004992171033897	0.1102262072121254	0.11579294475179754	0.1411426156895728
TRAPPC6B	0.1167293891942294	0.11482652789950215	0.12055300121725808	0.10899071741492086	0.10045763881530939	0.11699080927665513	0.11371702540992933	0.09972311881660763	0.10801177195558796
TRAPPC8	0.11165589945348488	0.11283410278553252	0.10628633278619766	0.1146016718250612	0.11359758952958299	0.11467973548931423	0.11778838220953668	0.10161594244849831	0.10694034347279158
TRAPPC9	0.121026809533872	0.11411575180206553	0.09235469293809445	0.12396397146139423	0.10897046026164316	0.09509437644461297	0.09840481720845413	0.12066580689590717	0.12540331345395642
TREX1	0.11528798458673242	0.10991837969800562	0.09968392173060418	0.11697642906550801	0.11007924846820165	0.1360020155325875	0.1118251400177048	0.1328315491138897	0.06739533178676614
TRIM14	0.130092706162231	0.12594043952050363	0.11052324416724399	0.11098842564119547	0.11346301198379145	0.10311883368286383	0.10018365809075924	0.10575835973738443	0.09993132101402695
TRIM15	0.1071343491878511	0.11605469770827204	0.11233357522103808	0.11033343271322126	0.08850292125122902	0.11793675800075469	0.11126562339354212	0.1496918482288428	0.08674679429524895
TRIM16	0.09939662697879592	0.11058915374727658	0.1260712047562953	0.12142738040728816	0.10720419503790979	0.11588572662937321	0.10266158052967023	0.08702707871968159	0.1297370531937092
TRIM2	0.11063297087016248	0.10510603838286753	0.13129214235365977	0.11334251100990277	0.09980877698954557	0.1202337395392383	0.09330722724367152	0.12093693244230422	0.10533966116864792
TRIM21	0.11055752748628567	0.11066097272292566	0.10834421782821031	0.09472093897144485	0.10593071931781076	0.09864116115914459	0.09967543099625896	0.12771266069780765	0.1437563708201116
TRIM22	0.11377960025836135	0.11731572052879943	0.10096754738472198	0.08645736653686187	0.11755980109304048	0.12242992085692919	0.10183598268412955	0.11858395160797316	0.121070109049183
TRIM25	0.11335837918678782	0.1103053605690782	0.10398047031477226	0.11049614148670815	0.1081189844628142	0.12312023942936402	0.10936982255076652	0.10581748362691144	0.1154331183727973
TRIM26	0.11287057466934362	0.11384122303088805	0.098964088422355	0.09131336838266252	0.12117564171193784	0.12578298319585632	0.11849437512058895	0.11241085605137892	0.10514688941498876
TRIM28	0.10426153552991707	0.12904986699597074	0.11440053972932725	0.11338955708791848	0.1083696788371339	0.108509710110256	0.10648939340116044	0.0975358956278882	0.11799382268042789
TRIM3	0.11558410930711918	0.10895611878440722	0.09812986201121476	0.10619458055379283	0.10269477667632843	0.11235988930288413	0.1295006965246157	0.10635662978388072	0.12022333705575695
TRIM32	0.10638273420706384	0.11525558825989314	0.08804793435218085	0.08756254991513829	0.10351389377930058	0.10864124045309297	0.10756637690974755	0.16313811628260175	0.11989156584098105
TRIM33	0.10046269052422249	0.10443189716405549	0.11630956815865359	0.09497167581886923	0.1311607872660697	0.1412752436638631	0.09870472361867749	0.10726761166601316	0.10541580211957581
TRIM4	0.11057577155402201	0.1224109578547456	0.10711314908630706	0.1069506013224494	0.08977615033581553	0.09677428143154365	0.11206516797563498	0.11588642798034753	0.13844749245913426
TRIM47	0.09414313240927248	0.1126872863854936	0.11696032735081528	0.13385816832786226	0.109013988585321	0.11053585876042749	0.10813051322467693	0.13027328341576638	0.08439744154036448
TRIM55	0.0743678954360709	0.0911364858934291	0.13743022695328708	0.096546107320897	0.0958468955078578	0.1114947489741307	0.1159417000143263	0.19674502801479934	0.0804909118852017
TRIM56	0.09862924207458572	0.10708121073195284	0.1243881365179119	0.09419737766594276	0.11412421053273786	0.10779173498150355	0.10278742144468134	0.1251741095698289	0.1258265564808552
TRIM62	0.17823772320938164	0.13708783888701323	0.12608236783218105	0.10694863190261589	0.08637418891627083	0.07971249959507895	0.08148861594109652	0.1040798546568598	0.09998827905950217
TRIM65	0.10004629278439353	0.10327117314775013	0.10526219001662444	0.12721632876824518	0.1268218684423786	0.10774518899492604	0.13487433545822167	0.08462567195523281	0.11013695043222765
TRIO	0.1264497899790213	0.11701008088615236	0.12068931048478876	0.13134924052089494	0.10761346866983035	0.10906193752182987	0.09789368981755935	0.06607441367625401	0.12385806844366916
TRIOBP	0.10468979640993727	0.10779299999732916	0.10927614567351353	0.10173492243718789	0.11096240799968028	0.1208471530807379	0.10573141968103449	0.13411186723228738	0.10485328748829204
TRIP10	0.09492058000909122	0.13358659876994086	0.12120704580833516	0.10050588902055808	0.09471043340998411	0.11034489541454018	0.10599866747873789	0.13804208703130066	0.10068380305751179
TRIP11	0.11237142993456843	0.12069935512244812	0.1094926910962477	0.10201619846717462	0.11877990746626975	0.10589738043362498	0.12185445467499159	0.10595014340406511	0.10293843940060964
TRIP12	0.10338589926437382	0.11661468680700342	0.11699271957705167	0.10406281263071743	0.11783096268162037	0.1277140103894645	0.11572416610163459	0.09879578912992296	0.09887895341821122
TRIP4	0.11109627096287228	0.11193896453963022	0.11104170480258918	0.10681078551918924	0.1099264557118194	0.11196005299156302	0.135652629402571	0.08313506795663615	0.11843806811312957
TRIP6	0.12683065835763788	0.11489267446130035	0.12048942335250155	0.1222507676293824	0.09488188094467916	0.13361457512679759	0.11134383632662326	0.10641319173525	0.0692829920658278
TRIQK	0.10266221319400547	0.10982578136628193	0.1107811180481087	0.09029373013928362	0.10742343128131662	0.09954278469582434	0.09888191527232232	0.14465875165939113	0.13593027434346597
TRIT1	0.10008311457934592	0.10721908393704659	0.10686312696429281	0.0980887369884255	0.11305498365603002	0.09792653749572312	0.12130343734436687	0.13090340602314052	0.12455757301162856
TRMT1	0.10359992389616902	0.11121064574149471	0.10136823071330506	0.09385024608200619	0.0933986690113271	0.12719387347771716	0.10655344807093077	0.12814780152152264	0.13467716148552744
TRMT10C	0.09690126549744504	0.10836580834890475	0.1165464833757888	0.14516927929821874	0.10521926187397386	0.10867450145845038	0.11175520066108284	0.09751529262383092	0.10985290686230469
TRMT11	0.10593619185868393	0.11297424557585027	0.10948339682204622	0.12211550544536935	0.10877403041416667	0.10251236754400889	0.10313715737885415	0.11840650078241034	0.11666060417861013
TRMT112	0.11643969402208647	0.11545323088160377	0.12035335965437693	0.10752113160921659	0.10311236569192506	0.10390353548859627	0.1109769447430029	0.1057748435380159	0.11646489437117621
TRMT1L	0.10500926964824782	0.10923419846284033	0.08757470884221841	0.08946292679592725	0.11827224020448984	0.12262163555165645	0.09938780696452938	0.11896581619064082	0.1494713973394497
TRMT2A	0.09865083026607828	0.10618306846729585	0.10940569847249702	0.11174037809266942	0.09583492531887836	0.12514447129993195	0.10857958232752263	0.11911438204796872	0.12534666370715777
TRMT5	0.1081467284657005	0.10864363111347279	0.12106031681894558	0.10902487450683071	0.10653321226014632	0.11257322438829706	0.10750084569746178	0.12052077812271549	0.10599638862642986
TRMT6	0.09390973270351784	0.12981912229861517	0.14202219343571468	0.09317549571633661	0.09693004755917578	0.09896469592067328	0.08876242536999758	0.12481538464955154	0.13160090234641744
TRMT61B	0.10981001095291935	0.10854602430005983	0.11895614527915294	0.13948345858722788	0.1132395833846432	0.11121936628661591	0.10780250416471662	0.10283165022132276	0.08811125682334157
TRMU	0.1053051773021898	0.10252187531276624	0.10937549290980142	0.15175709259456735	0.09298700835249854	0.10784138070805444	0.1201143673344333	0.08792929507545721	0.1221683104102317
TRNT1	0.1021099816633214	0.11515575304001795	0.11722606424103985	0.12881643579587254	0.11301113112591228	0.11800520278848094	0.11197592839983053	0.09651263573650046	0.09718686720902402
TRPT1	0.11808160923757763	0.11545264576782935	0.09697616646152529	0.07599844150743275	0.12034000231081998	0.1219785510523725	0.10830784006310577	0.09215611322497758	0.15070863037435916
TRRAP	0.1280729118049521	0.12498070806761014	0.09350848457219144	0.11941105441723637	0.10148402061823925	0.10176380245375123	0.11512849746507448	0.09897743518787033	0.11667308541307468
TRUB1	0.10387084365217772	0.11432453333659422	0.1155670581674566	0.10976303510246041	0.10039136916149656	0.109856866194813	0.09274034672330568	0.14026951303776336	0.11321643462393254
TRUB2	0.1054251991000325	0.1171450557335469	0.10796896749392462	0.12707336915815826	0.1296693868681311	0.08739121300262921	0.08041966580245852	0.1284695582991405	0.11643758454197832
TSC1	0.11830340111201446	0.11417308246924357	0.1168281748970292	0.15351717204871196	0.10524371483031204	0.10108477945543748	0.10066265903762622	0.13328773898476606	0.05689927716485896
TSC2	0.11145633906640087	0.10769973312434876	0.10874656018240716	0.11496593271136842	0.12919083225325215	0.11345611614776774	0.11263566210800004	0.087551030196281	0.11429779421017396
TSC22D1	0.12244831118749647	0.10148942587498419	0.11140969064003177	0.10923518651228749	0.09213868277541704	0.11916518582053214	0.11492709623327439	0.16324317550242864	0.0659432454535478
TSC22D4	0.10653653044164997	0.12031573089710593	0.10788249153596473	0.02500194204553157	0.14810516979397353	0.11971358914196403	0.13052453689849663	0.14304899858400807	0.09887101066130556
TSEN34	0.11262938897797987	0.12061642087503159	0.10170037107847883	0.10364820218518257	0.12917170188480223	0.10649741024179646	0.11895257643597336	0.10068061752531031	0.10610331079544483
TSFM	0.102011414109932	0.11017245189870697	0.1021799434113571	0.13189366232686525	0.1118117450196915	0.1091135540064573	0.1160633055476568	0.1060684430088283	0.11068548067050486
TSG101	0.111845306008534	0.11737646370055595	0.09705714598582281	0.10992975713558634	0.09557971894280848	0.11409627595037243	0.1203451065974575	0.12116400436774499	0.11260622131111751
TSKU	0.07796047350902167	0.07070843501078063	0.10187929037249027	0.09018981626377012	0.07231530662906732	0.04720959736081619	0.10968550787489018	0.07670013379939981	0.35335143917976386
TSN	0.12177095396416834	0.10693482870954381	0.11004386371470201	0.11620766651198543	0.10118463148061647	0.10223273954471214	0.117332252505424	0.09052629551205593	0.1337667680567919
TSNAX	0.11485850447870585	0.10579020287373062	0.11048509402682513	0.10931502363234157	0.0982619627228983	0.12471511273709263	0.11443171252432771	0.09332980138230645	0.1288125856217717
TSPAN15	0.08987297292366365	0.10672831512630931	0.10781841744001269	0.1005595864806327	0.12661778932642564	0.13381692154047659	0.11737201004213862	0.030622068650654498	0.18659191846968623
TSPAN6	0.11538666799996088	0.11735722656822674	0.10881357186117022	0.06631484310324061	0.10236370909212289	0.10297765699239168	0.09469364259528877	0.11418797274771375	0.17790470903988445
TSPAN8	0.1290781257657153	0.0872694044069007	0.09043757650592495	0.0969149176046889	0.08278139764534913	0.11155766510075384	0.13983048218665262	0.0832763880602868	0.17885404272372776
TSPAN9	0.13410086936693968	0.12099067534909431	0.11024778648398449	0.12003611401088445	0.09331454114859643	0.11465307874736998	0.09468425113463515	0.10628391210022699	0.10568877165826851
TSPO	0.08635414654862107	0.11454611244215723	0.09571229750174345	0.15158726718102258	0.10557273740890723	0.10613535016632193	0.11603546552135803	0.09245939305226611	0.13159723017760233
TSPYL1	0.0835747489903441	0.12388203026320964	0.08938400513137107	0.12211233165322036	0.12704257663248536	0.12326489927067093	0.06810180015536682	0.09758798132539061	0.16504962657794114
TSR1	0.10899926388973034	0.12072160618800544	0.1280434396660368	0.11027021939532293	0.1089569988552843	0.1031033753073823	0.11158399962138449	0.12700293695152193	0.08131816012533152
TSR2	0.1377762397574768	0.13312788400596529	0.1410308683784969	0.10333465925032306	0.10610083952914222	0.08917404869257886	0.1131750778894056	0.09187618667845802	0.0844041958181532
TST	0.10759205198149267	0.11579691590048194	0.11816408176230518	0.1320517659256139	0.10478997701790949	0.12392660491182389	0.10758316350127525	0.10178446707961647	0.08831097191948116
TSTD1	0.12510419264407274	0.12643904832739097	0.11172939459071557	0.10333410014193964	0.12317496457554712	0.10815254567044726	0.10265378848619482	0.10606765661182571	0.09334430895186624
TTC1	0.11030303544996395	0.10498598126826074	0.10382864247965459	0.10051590965190327	0.11436709709376099	0.10021178836488295	0.11918400612954501	0.10632154488270965	0.14028199467931887
TTC19	0.08209801078434205	0.11152598529701013	0.1170069138833535	0.22511005653379476	0.09696149202093819	0.08135882770056659	0.1146579977463895	0.09648897664637172	0.07479173938723363
TTC27	0.11760426469872921	0.139883816002506	0.09031113268587164	0.09652814996540414	0.11668875703830615	0.1134831866582565	0.09963488869775326	0.12439570428872915	0.10147009996444388
TTC33	0.1410969039112871	0.14884836652326028	0.14170642533246133	0.12323891189439763	0.14665713425776508	0.08309064452965985	0.08780395000589294	0.05332279894415243	0.07423486460112344
TTC36	0.14519957745972714	0.11632592669643113	0.10713248176621651	0.11015597424064495	0.09936284371733525	0.1022066984488891	0.11655934705393789	0.08384511399327672	0.11921203662354124
TTC38	0.15187528729179625	0.12425607137296227	0.11400821025644312	0.07146741033419084	0.10718609506898877	0.11730663449390298	0.09504026932221044	0.1193884087467981	0.09947161311270727
TTC39A	0.11958524231975297	0.16353782858274354	0.13032505894443105	0.08713638900690598	0.057563807080970295	0.08956494530438339	0.09504348813123803	0.09934612044702026	0.15789712018255456
TTC39B	0.1118468771936659	0.11296284824083624	0.10052208804901522	0.09878096189026726	0.12145142664846784	0.11399059456242037	0.12347622942421634	0.0867748917349774	0.13019408225613352
TTC39C	0.07609436058626062	0.08568688261398019	0.0746132985574171	0.07507012550912194	0.08857419683292256	0.09090034928210103	0.08281742638828418	0.12758014912479573	0.2986632111051166
TTC4	0.10423766690695313	0.09378862876484578	0.11334838827099751	0.12504156351820153	0.11002002962196371	0.09812490763942285	0.09305374214921881	0.14665011595807423	0.11573495717032249
TTC7B	0.10705708929571005	0.13648280454474868	0.11366694657151047	0.09288433124686737	0.1107249987359065	0.09813768122675987	0.12711060018283693	0.12091359470859635	0.09302195348706377
TTC9	0.08396575563544718	0.10084730248157606	0.1166789250537471	0.05561053854176993	0.10053182886606142	0.11108509108819051	0.11419012088733961	0.19303814322438945	0.12405229422147866
TTI1	0.10791970110846157	0.12667371113883832	0.13170191794428768	0.10030117484422016	0.10358485494115102	0.1029784281101496	0.09342856443168976	0.12428666386539713	0.10912498361580465
TTLL12	0.13246816516122545	0.12315686090973009	0.10721879049449524	0.11241748538335004	0.11254094431374138	0.10955765119258029	0.10843298600836228	0.10413762716250112	0.09006948937401406
TTN	0.11727641454920246	0.11488664211170098	0.1230604873228054	0.14675530042167528	0.11769005637234382	0.09136113528338964	0.09988933699886045	0.07413168980257774	0.11494893713744431
TTPA	0.11838194950911415	0.10636568705625409	0.10179070212267251	0.08819012691748936	0.11729341220434886	0.1171390524321438	0.1214658883076699	0.10134809427688181	0.12802508717342545
TTPAL	0.13814208408459477	0.10360361139797106	0.09633751556370465	0.11683880272270869	0.09228500024959846	0.10099714012844535	0.12703081376317205	0.09372747608932008	0.13103755600048486
TTR	0.07393238472558616	0.08085482282507304	0.1025623091379131	0.16317521250279415	0.10775217273094088	0.10867204896897614	0.12378100922593349	0.10015045637491522	0.13911958350786782
TUBA1A	0.1162476296102136	0.11373057806656758	0.11206045038402197	0.10353921881114847	0.10472261040625262	0.11625809751376916	0.10702325703613484	0.11600167436525564	0.11041648380663605
TUBA4A	0.1073225678596721	0.11437027865379051	0.11343732525277087	0.10076615722141462	0.1142489514345391	0.11446008796979755	0.11799577132876975	0.12273408555802075	0.09466477472122471
TUBA8	0.10376341194004195	0.0899697653505291	0.06846286603134577	0.14033490198368653	0.14826423142801062	0.09893502599139566	0.12127525229960902	0.10838831570729474	0.12060622926808665
TUBB	0.11331496041768294	0.11080826030132107	0.1083647340405846	0.0947384889526577	0.11161592435927133	0.1147129022335072	0.11496199543400817	0.12085977711413586	0.11062295714683108
TUBB2A	0.102857576132279	0.10281102730861734	0.10673592120986294	0.105495285610361	0.1190361148286439	0.10248124052355198	0.11663097823323378	0.12114558166017504	0.122806274493275
TUBB3	0.09381480726290203	0.1269777550276536	0.1082717617957851	0.1369114247403644	0.1051883544984433	0.10888517796356928	0.16930808564355815	0.06580967179246322	0.08483296127526092
TUBB4B	0.1088601058487407	0.1135737276736566	0.11158057517484037	0.10937078368123554	0.11116788874048104	0.110372929601286	0.11214471739782894	0.11227079149885466	0.11065848038307614
TUBB6	0.10794953950715638	0.12090880617909013	0.10370594584210346	0.12066281468299604	0.1101525773654588	0.11210153473642276	0.10398232105707274	0.10835409538742592	0.11218236524227379
TUBE1	0.09865152328681118	0.08225151537183438	0.11493259809305777	0.12294617027515953	0.12520695083722078	0.0960922124137391	0.10937636235826458	0.15266555272654542	0.0978771146373673
TUBG1	0.11892454444197857	0.11510810292938667	0.11338148010221909	0.0951832228936913	0.11633995734942702	0.09729147261313364	0.12927713477654382	0.11338761432062548	0.10110647057299448
TUBGCP2	0.11111503319844668	0.1159815091254232	0.1128627728870887	0.10213736688962613	0.12155963659420417	0.10898412256258619	0.11940287473549221	0.11516422800088258	0.09279245600625015
TUBGCP3	0.1170101082012437	0.11376033367557496	0.12344535591859315	0.12044208151747739	0.11326398055377417	0.10497526565322512	0.1283404840863409	0.09827246243627248	0.08048992795749807
TUBGCP4	0.10968537072655196	0.09919798642148453	0.11946393032944033	0.13129446940173464	0.09298571971161304	0.09762782964355907	0.11926205646815796	0.09116037084499692	0.13932226645246157
TUBGCP6	0.09458377425349379	0.0862159787747882	0.10640198259991478	0.1237911991167835	0.11719889318566049	0.07953002913743099	0.09396231393016784	0.17335360296293237	0.12496222603882806
TUFM	0.10273087884413562	0.1043899235835026	0.11124054097079138	0.16246847267275705	0.10022156495195926	0.10740936294543967	0.10803645622164831	0.09735729498980959	0.10614550481995653
TUT7	0.10651542381215359	0.10851935889870797	0.11047182695113246	0.10406309332216811	0.11094811862183318	0.12169913088441434	0.1161245741255887	0.10540853205208009	0.1162499413319216
TWF1	0.12063623608661392	0.11510519016197454	0.11308422335408878	0.10717687362433254	0.1090369867665695	0.10526624882953393	0.10984810229533043	0.12130841243151502	0.09853772645004133
TWF2	0.10166864375924997	0.10976643038291557	0.11145926215790185	0.10419257966938984	0.11197286948558778	0.11603203040309623	0.10951506515468888	0.1278970828559644	0.10749603613120547
TXLNA	0.10527939407059694	0.10818398341993918	0.10601503079442669	0.09277160895192138	0.1208612699974449	0.11120594273446603	0.10742950922983123	0.13158231890147332	0.11667094189990028
TXLNG	0.08873363408723484	0.12950679674807275	0.11487309924034599	0.1255861913580381	0.12219272360265691	0.09200826593838872	0.11889755016472106	0.12233512236936211	0.08586661649117945
TXN	0.10331183155767393	0.11001685263459783	0.11209093796904429	0.1016194972301308	0.10540311558364482	0.10607423982723277	0.10615119623966801	0.12566125195644692	0.12967107700156058
TXN2	0.11864150611449253	0.11207922324883698	0.10514925214071323	0.14529802759144503	0.09099420309618172	0.10788854056724656	0.11609032786637331	0.07244916756928117	0.13140975180542952
TXNDC11	0.10381034620549624	0.1119475921560876	0.10428002663555766	0.11174882115335583	0.11875382387071688	0.1254995410465847	0.1131308594564044	0.09385785382770946	0.1169711356480873
TXNDC12	0.06378946278591627	0.07485740753115948	0.09561983181645747	0.10414369501363033	0.11525707153321467	0.12158671893640574	0.13487579140701275	0.1540517752690943	0.1358182457071089
TXNDC17	0.1397960197602119	0.12124731845388605	0.1107535213302597	0.09587157141493685	0.11453426721754974	0.11045412928713379	0.10143830625191488	0.11143613979929644	0.09446872648481075
TXNDC5	0.07128020497772536	0.08058382533374607	0.09636437314993487	0.10585483887748973	0.12265553226071442	0.11630020217649228	0.12917312075719772	0.16167821308823385	0.11610968937846565
TXNDC9	0.10494821911937328	0.09943878498337393	0.08808706496286675	0.08746946911926629	0.14997598844718782	0.13021847411579193	0.11262901458635839	0.06488434943822759	0.16234863522755405
TXNL1	0.08890256878701285	0.11206326605874177	0.10638950171087383	0.10663348192499382	0.1155012700817387	0.11164903335980454	0.11660273776152341	0.12185082168488548	0.12040731863042564
TXNL4A	0.10833942514512805	0.09715474130129749	0.12446656139847573	0.10419672665598069	0.14316673533594246	0.11247205285731406	0.10824798573130552	0.1027509398084373	0.09920483176611868
TXNL4B	0.12560102241413473	0.11741554336455329	0.10623807967606144	0.14303656142817353	0.1313777648033653	0.08453909383725167	0.1511670331750064	0.07293410458731751	0.06769079671413605
TXNRD1	0.09309443528517199	0.11098272350908939	0.11287905319337235	0.10625379821180962	0.1163622728904482	0.10770006488713915	0.10811984382985432	0.14469331915693182	0.09991448903618308
TXNRD2	0.11650914458939318	0.09172211228735255	0.09363778984009694	0.15689564271624082	0.08710002151775818	0.09366243775067865	0.1261335075554698	0.07818841927543466	0.15615092446757517
TXNRD3	0.11656411951989008	0.11564198281405204	0.1275567190250519	0.15078779733423775	0.0944888941643516	0.09211530471264663	0.12696357342709882	0.08546760184161928	0.09041400716105195
