Protein.Group	logFC	CI.L	CI.R	AveExpr	t	P.Value	adj.P.Val	B	Genes
Q63HM1	0.0071684485730589475	-0.22716844389953808	0.241505341045656	18.15317612680281	0.06076768755362512	0.9516780880176723	0.9943691404577947	-6.547054522280635	AFMID
Q8WUY1	-0.03334813019503632	-0.22635408690666003	0.1596578265165874	16.788149657771793	-0.3428136543886847	0.732461180880592	0.9439132735827833	-6.547170793350974	THEM6
P61421	-0.01671959372169316	-0.3979935181649577	0.36455433072157134	15.717140335719929	-0.08713839022879087	0.9307581708867902	0.9918649043655899	-6.547738749885119	ATP6V0D1
O00764	0.03031876409914884	-0.14305904776966538	0.2036965759679631	17.67158894274865	0.34687275433456477	0.7294044142259488	0.9432486147886606	-6.54781430172932	PDXK
P60900	0.07388998199965995	-0.3020922245287606	0.44987218852808053	19.038163344943904	0.3897350270843449	0.6975326259975032	0.9375675312342131	-6.547829072875562	PSMA6
P09543	0.06520168122872635	-0.28442075661906363	0.4148241190765164	17.90512207094222	0.36992331983843085	0.7122096844004757	0.9392723693268871	-6.547998945329537	CNP
Q9H8Y8	0.012163915236189263	-0.25647601753988725	0.28080384801226577	16.80950394620599	0.08997538883846666	0.9285098856803097	0.9918649043655899	-6.5483641304197775	GORASP2
Q9NQT8	-0.02422967406438689	-0.32294026329277226	0.2744809151639984	15.12083352706123	-0.16115759140209893	0.8723321439765881	0.9846603936803401	-6.548960309490903	KIF13B
Q99497	0.05512351914289394	-0.22777543631852082	0.3380224746043087	20.27369478208057	0.38641747877394583	0.6999800784866146	0.9383903400225617	-6.549104565016055	PARK7
P36873	0.013156291531373447	-0.33838316609440205	0.3646957491571489	14.266463088180037	0.07435552160632544	0.9408932714772366	0.9927764816144571	-6.5497563091784485	PPP1CC
Q6NXT6	-0.007563242739258385	-0.28094540712605093	0.2658189216475341	14.46708409894773	-0.054965688968661656	0.9562881901089644	0.9943691404577947	-6.549903991349503	TAPT1
P61026	-0.05812898894165674	-0.35816152093351267	0.24190354305019918	18.8843437410089	-0.38421612979261743	0.7016058264824692	0.9383903400225617	-6.549944913469791	RAB10
O60313	0.005798329152906483	-0.14575698493880943	0.1573536432446224	16.396433066416122	0.07600110364703207	0.9395858136864381	0.9927764816144571	-6.550378404965905	OPA1
Q9UNU6	0.02883939007681614	-0.14286470460455938	0.20054348475819164	18.629329298505777	0.3332035869636353	0.7396741244734566	0.9471797527356274	-6.550474299220119	CYP8B1
Q13510	-0.11568258247435968	-0.8418688264498482	0.6105036615011288	19.449774335946383	-0.31602701277033685	0.7526368153640454	0.9511222826998844	-6.550552677863311	ASAH1
Q15046	0.03326894438023707	-0.1750515220487196	0.24158941080919377	16.877517579467796	0.3168578111694487	0.7520147529186505	0.9511222826998844	-6.550587644230533	KARS1
O60841	-0.019277453046279265	-0.25761123197526337	0.21905632588270482	16.154673413310505	-0.16065272170791872	0.8727207390862103	0.9846603936803401	-6.5506918719867775	EIF5B
P36957	-0.028436414935682674	-0.17599937290232157	0.11912654303095623	21.15206873827254	-0.38216302095176546	0.7031233457701875	0.9386184372466784	-6.550724357940733	DLST
O75175	0.005757752606478997	-0.16222560888850562	0.1737411141014636	18.394607862406172	0.0680886832561718	0.9458650998711283	0.9943691404577947	-6.550867161228621	CNOT3
P62879;P62873	0.07544730606698033	-0.327633130050092	0.4785277421840526	19.214511576095436	0.3712386751169829	0.7112253263072617	0.9392723693268871	-6.551346580761528	GNB1;GNB2
Q8N257	0.02144725419083435	-0.33250131218161777	0.3753958205632865	16.951883584674167	0.1203885977185469	0.904444903524155	0.9878539309699172	-6.551720698834188	H2BC26
P20618	-0.07173187355285762	-0.4477469807787343	0.304283233673019	19.658763821229737	-0.37831891123502825	0.7059678769170037	0.9392723693268871	-6.5521725420497745	PSMB1
Q86YH6	-1.2323806273185944e-4	-0.2164441209433052	0.21619764481784146	14.797839644185716	-0.0011318795940110445	0.9990994074981232	0.9997557231576186	-6.552310690025318	PDSS2
Q13405	0.021616717754235588	-0.19717305091641527	0.24040648642488646	15.58989361374505	0.19621129333375034	0.8448747965156509	0.975472392180443	-6.552921029999228	MRPL49
Q658P3	-0.04567053436023089	-0.3062568066327082	0.21491573791224644	17.721154549825517	-0.34764562815703887	0.7288255825495973	0.9432486147886606	-6.552921947934479	STEAP3
Q13885	-0.030031332214063428	-0.1883278807303235	0.12826521630219664	18.94438840421815	-0.37623078051429276	0.7075147856686751	0.9392723693268871	-6.5529530803397105	TUBB2A
Q92882	-0.03174717731942792	-0.29135726138752754	0.22786290674867168	16.690796284222795	-0.2427206872687354	0.8087364500844956	0.966080128869466	-6.553059031980081	OSTF1
Q9Y6L6	-0.04493134576002063	-0.347297456083392	0.2574347645633508	16.75976374521623	-0.2949056598133662	0.768692401927602	0.9586890317564544	-6.55310974747995	SLCO1B1
Q8N465	-0.013359147604406688	-0.2037690002852554	0.17705070507644205	16.071878152108614	-0.1393520506428063	0.8894779264279992	0.9878539309699172	-6.553419943747403	D2HGDH
P31930	0.03084576494509012	-0.1364648186796364	0.19815634856981662	18.39653746841194	0.36565652454386743	0.7153742611554494	0.9407715873104974	-6.553979394957944	UQCRC1
P30740	-0.04775428028556357	-0.3151300098101432	0.2196214492390161	18.912861266052303	-0.3542350398243636	0.7238897999494588	0.9430045687382123	-6.554123507958167	SERPINB1
Q12882	-0.018112686627825832	-0.2354421045838195	0.19921673132816783	17.499296881087616	-0.1654871164358694	0.8689175360492225	0.9846603936803401	-6.554146179466949	DPYD
P25786	-0.06341650890553496	-0.4115968193901114	0.28476380157904146	19.85410844732457	-0.36124289875336674	0.7186607470112316	0.9414455785847134	-6.554438712654273	PSMA1
Q16595	-0.020266841454293468	-0.17747873383806184	0.1369450509294749	15.904589811209588	-0.2559066284709218	0.7985728240134476	0.9638528138941423	-6.554796899658135	FXN
P06396	-0.08241038352474218	-0.6168512297868686	0.45203046273738423	17.85287625967112	-0.30594237121873125	0.7602871486071943	0.9530872389238513	-6.555010602424293	GSN
P08240	0.03138148900487921	-0.13657475092434446	0.19933772893410284	18.364508889117683	0.37053443432940164	0.7117409137124178	0.9392723693268871	-6.555060454027883	SRPRA
P01116	-0.031014158223397783	-0.30330685059742396	0.24127853415062842	16.274266660608216	-0.22604286657434497	0.8216408269636386	0.9713671144179635	-6.555148521656191	KRAS
P53680	-0.04543382056527302	-0.3366245228434409	0.2457568817128949	17.240297285531724	-0.3096087752644367	0.7575119138442472	0.951715918674274	-6.555154004200614	AP2S1
Q6XQN6	-0.03014819268096125	-0.20135873573818405	0.14106235037626155	20.111475231314067	-0.3492464287601813	0.7276201507727778	0.9431095093548043	-6.555272224687134	NAPRT
Q14108	0.06474397086637677	-0.3034147292904997	0.43290267102325325	18.832162851989732	0.348791152846883	0.7279609219300589	0.9431095093548043	-6.555429663165738	SCARB2
P22102	-0.05820266185741771	-0.4003496734727009	0.2839443497578654	17.630236429177657	-0.33742892522915796	0.736489771473787	0.9461733881584676	-6.555785340341184	GART
Q9UKU7	0.018505782503964414	-0.17857317855732047	0.21558474356524931	16.475639600440637	0.18642618101535205	0.8525098054253856	0.9776593930231862	-6.555945055022729	ACAD8
Q9Y6B6	0.02480371791345406	-0.11727434971516018	0.1668817855420683	19.458644023272658	0.3462509218310491	0.7298632689625818	0.9433697031876442	-6.556304337125007	SAR1B
Q9Y281	-0.03044858763150221	-0.2436113304626232	0.18271415519961878	17.094556122469147	-0.28344405957853996	0.7774308019035733	0.9586890317564544	-6.556629540511435	CFL2
P20810	-6.892744273361876e-4	-0.394934924363496	0.3935563755088236	16.706772998448226	-0.0034735941159695655	0.9972362014950592	0.9995840206863364	-6.556671559762468	CAST
Q07157	-0.018073333901104573	-0.2558993067954633	0.21975263899325417	17.461967691346505	-0.1508754935084828	0.8803952212269197	0.9863901722035817	-6.556886562784323	TJP1
Q96IX5	-0.0315815940781486	-0.24559088657478895	0.18242769841849177	16.624508849129636	-0.2928282167078839	0.7702688842009273	0.9586890317564544	-6.5573957526316935	ATP5MK
O75891	0.035606040264161254	-0.15884793475406095	0.23006001528238346	23.29525160263945	0.3631265672293475	0.7172502720402543	0.9414455785847134	-6.557753044780304	ALDH1L1
P27635	-0.0016672544488582322	-0.2713810087469102	0.2680464998491937	17.157360899558505	-0.012281533724159632	0.9902283083153887	0.999207351860822	-6.5581241649647986	RPL10
Q96HS1	0.025282216974761237	-0.16780140484474285	0.21836583879426533	17.43185552288346	0.25989202368873515	0.7955002381805552	0.9627677299655264	-6.558358445609238	PGAM5
Q9H0W9	0.049381014200985084	-0.3076519078226767	0.40641393622464683	18.71987809241284	0.27445000802998826	0.7843130707925952	0.9617270037862046	-6.560052528183989	C11orf54
P11279	0.0708030998989012	-0.39487244928552534	0.5364786490833278	18.252562919573116	0.3016658668765918	0.7635358110654213	0.9561040340032445	-6.560082376686334	LAMP1
Q9UHB9	-0.010198617954959115	-0.1841252889833088	0.16372805307339058	16.54794838143264	-0.11646600302121296	0.9075382230255015	0.9881743671411488	-6.560274427794043	SRP68
Q7L576	-0.005857364859263835	-0.3211032050298472	0.30938847531131947	16.009517952794354	-0.03689374527498502	0.9706483066313033	0.99588372442901	-6.560291265868763	CYFIP1
Q03252	-0.05180918525056432	-0.43149367320587584	0.3278753027047472	19.052147654769954	-0.27080127354891953	0.7871158086101036	0.9623256853656508	-6.560397636522291	LMNB2
P31939	-0.023541728201414702	-0.1596395862165845	0.1125561298137551	19.477002347675754	-0.3430743488024276	0.7322445389194572	0.9439132735827833	-6.561499894721093	ATIC
O75970	-0.0010836844280425334	-0.21435949416725802	0.21219212531117299	14.588695909403988	-0.010093677763407116	0.9919687425598831	0.999207351860822	-6.561510825565548	MPDZ
Q9BSE5	-0.03340752512656474	-0.22163277374443624	0.15481772349130674	20.29545687995475	-0.3519796824802086	0.7255685183698646	0.9431095093548043	-6.561702474327448	AGMAT
P16662	0.028264216735576168	-0.13238897456631632	0.18891740803746865	21.48628658659882	0.34889823188028263	0.7278738756412575	0.9431095093548043	-6.562772586858798	UGT2B7
Q9BQ69	0.006574056335679975	-0.17418056748157199	0.18732868015293194	16.374526521559392	0.07221773077159208	0.942582745173193	0.9934456539240037	-6.563266934261873	MACROD1
P07384	0.07484969490320538	-0.35318140433040385	0.5028807941368146	20.373895196202277	0.3467894531532024	0.7294529804325696	0.9432486147886606	-6.56349950401312	CAPN1
P35613	-0.03952657932061062	-0.35213717991168664	0.27308402127046544	16.77864097761022	-0.2508979064774028	0.8024152037930816	0.9638528138941423	-6.563673005432074	BSG
O75083	-0.02388760714316132	-0.16089425325726991	0.11311903897094727	19.840456915398285	-0.34576591883502605	0.7302198481677384	0.9433697031876442	-6.563850741722547	WDR1
Q9NTJ5	-0.03197344990876842	-0.2296186620340857	0.16567176221654883	17.409820299077293	-0.3208517386958431	0.7489754283912256	0.9500969493856665	-6.564699218482558	SACM1L
P39060	-0.03972763952889421	-0.4065512047865417	0.32709592572875335	17.79131427360292	-0.21496055134657904	0.8302512885393513	0.9734338726152141	-6.565102074077001	COL18A1
Q9HAV7	0.018519369637304106	-0.15954898023098654	0.19658771950559475	16.371071569727295	0.20642519293286296	0.8368932974743614	0.9735172715839053	-6.5659328547567375	GRPEL1
P17174	-0.03494156692997789	-0.24072648143410158	0.17084334757414582	22.25191218435315	-0.3367286063568727	0.73700271763256	0.9461733881584676	-6.566907051315445	GOT1
P13798	0.05981312939990536	-0.29282378961481037	0.4124500484146211	19.648260729535952	0.33637206208664067	0.7372707493166686	0.9461733881584676	-6.567025974356745	APEH
Q9P2J5	-0.022542431586364715	-0.19384686847623195	0.14876200530350253	16.837235988156063	-0.2610895470564687	0.7945626041333198	0.9627677299655264	-6.567321639042812	LARS1
P53634	0.018262554116324405	-0.7538892460649221	0.7904143542975709	17.282293902731524	0.046976738381623306	0.9626340473602852	0.9943691404577947	-6.5674180960734985	CTSC
Q16563	-0.03544044004637793	-0.8422226089055279	0.7713417288127721	17.018660842839054	-0.08722533512812701	0.9306787571765772	0.9918649043655899	-6.567779462103339	SYPL1
Q5JPH6	-0.001836079774714889	-0.1810787306570362	0.1774065711076064	16.36783048553991	-0.020342833564329543	0.9838136613043456	0.9976432760983239	-6.568126068019691	EARS2
O95721	0.02795734759764899	-0.3786097187015959	0.4345244138968939	15.37783088219051	0.1365222646099014	0.8916985746947296	0.9878539309699172	-6.568614866555669	SNAP29
P14324	0.03328802972541568	-0.1658168302814481	0.23239288973227945	19.102769482430645	0.3315563885958994	0.7408940893768676	0.9474270607204562	-6.568619895616566	FDPS
P13639	-0.025877693832639024	-0.18082673622016723	0.1290713485548892	21.8713293455395	-0.33119810605562466	0.7411638975143069	0.9474270607204562	-6.568737565567248	EEF2
P07108	0.03273994081120733	-0.16341136327947747	0.22889124490189217	19.152261766667515	0.33100752045537796	0.7413074330064638	0.9474270607204562	-6.568800107452793	DBI
P04899	-0.008294005622051058	-0.33754375224653915	0.320955741002437	16.513443257639143	-0.050012502894278	0.9602178813559573	0.9943691404577947	-6.569394498788135	GNAI2
P48163	0.031120410494662618	-0.5773946487240014	0.6396354697133266	18.71048196224884	0.1015207568836768	0.9193497277467213	0.991572723962303	-6.56963313833828	ME1
Q92747	0.023148752562815105	-0.21790960215524846	0.26420710728087865	16.197032889254036	0.19062781288127933	0.8492214714987525	0.9775487817090348	-6.569875042146702	ARPC1A
Q9H3N1	-0.026572249565336544	-0.18810302702926063	0.13495852789858753	17.765465519437434	-0.3262302359250837	0.74490831472147645	0.9484701756790088	-6.570356068032682	TMX1
P61019	-0.042612619908441285	-0.32515544134339847	0.2399302015265159	17.261465320090824	-0.29912668298624523	0.7654485139233412	0.9569277841307106	-6.571341949034173	RAB2A
Q6JQN1	0.013934232861245278	-0.17340291627144908	0.20127138199393965	16.45342281346949	0.14765223235805672	0.8829282284859774	0.987012752791489	-6.5715459733812205	ACAD10
O75452	0.03513272188852355	-0.18101740396335847	0.25128284774040555	21.619468543074415	0.3223350082115306	0.7478485412709959	0.9500969493856665	-6.571608037020852	RDH16
Q09666	0.06209977955190764	-0.32023279665242527	0.44443235575624057	21.32821937660038	0.3221068244153894	0.7480208966832753	0.9500969493856665	-6.5716809124740445	AHNAK
O15145	0.033892806254461644	-0.17491750848257237	0.24270312099149566	18.7632683636211	0.32188945675960057	0.7481850941604336	0.9500969493856665	-6.571750285659429	ARPC3
A0MZ66	0.007889047392946604	-0.18561346083475821	0.20139155562065142	16.28387895462673	0.08094269864697068	0.9356585408999678	0.9927763611894379	-6.5718791313184	SHTN1
O75874	0.03088380729196273	-0.15978307118863427	0.22155068577255976	23.32973193963277	0.32122308466841354	0.7486885375410497	0.9500969493856665	-6.5719626679718175	IDH1
P02788	-0.06623708821599615	-0.7466835329707311	0.6142093565387388	19.55679686852326	-0.19321040755274602	0.8471998885225592	0.9775487817090348	-6.572833304261146	LTF
Q99584	-0.026372144943302808	-0.3255186387509157	0.27277434886431007	16.006986694355977	-0.17495579465202712	0.8614768412576654	0.9827283682510113	-6.572953496590733	S100A13
Q8IW45	0.02525684137818606	-0.17049622787101776	0.2210099106273899	17.534362469767228	0.25599282479076724	0.7984843972366269	0.9638528138941423	-6.573124587970911	NAXD
Q9Y3A5	-0.001634932037237838	-0.2267384379507124	0.22346857387623675	17.088874143972998	-0.014421727231680235	0.9885242244570812	0.999207351860822	-6.573163460125303	SBDS
P61457	0.036452559051753534	-0.19205777090254236	0.2649628890060494	18.67443424153853	0.31635401864739193	0.7523703977732021	0.9511222826998844	-6.573501178486654	PCBD1
Q9Y624	-0.023404347999500717	-0.33569674715074616	0.28888805115174476	15.228269094510871	-0.14879037777259793	0.8820357975761092	0.987012752791489	-6.573526126848038	F11R
O14618	-0.016123571749917485	-0.16889679830263887	0.1366496548028039	17.458768044551405	-0.20942354670374966	0.834549743963469	0.9735172715839053	-6.573685964388913	CCS
P81605	0.11417160373745207	-0.604407366128661	0.8327505736035651	22.223608115287913	0.3150901083545452	0.753327072759715	0.9511222826998844	-6.573896710451087	DCD
Q6IAA8	0.014767969122608181	-0.27702639486551645	0.30656233311073283	16.19735267345325	0.10048091702480473	0.9201752009573771	0.991572723962303	-6.574063743188494	LAMTOR1
P08123	-0.07457075752360877	-0.6177641147314625	0.468622599684245	21.0928030109381	-0.2723117098550979	0.7859350519527791	0.9622195495870474	-6.5743141154688205	COL1A2
O95747	-0.012735547004262975	-0.20299646931685783	0.1775253753083319	15.802181419420602	-0.13287670977363344	0.8945702062203601	0.9878539309699172	-6.574371956888141	OXSR1
Q9BUL8	0.003178624705231267	-0.20871262282900327	0.21506987223946578	15.096988760774579	0.029786952215679494	0.9763003928249232	0.9964382960885924	-6.57460572044556	PDCD10
Q8TF72	-0.04731363919973203	-0.4317088038772189	0.33708152547775483	19.904846924119248	-0.244211310313944	0.8075695817921855	0.966080128869466	-6.574649878229739	SHROOM3
P55786	0.06150073546805524	-0.3292274907181412	0.4522289616542517	19.019067964407927	0.31214522412455054	0.7555575939996235	0.951488631656383	-6.5748121607774275	NPEPPS
Q9H1K4	-0.015849372905413713	-0.20197180957484803	0.1702730637640206	16.91079997218743	-0.16901941232811862	0.8661348268693211	0.9843360761818176	-6.575127601091526	SLC25A18
Q5SRE7	-6.760893613887965e-4	-0.21036450865266865	0.20901232992989105	17.239572469567563	-0.00640310927863485	0.9949048688360715	0.9992129703196092	-6.575138226206639	PHYHD1
Q9NQX3	-0.05141170510982391	-0.45107807109247566	0.34825466087282786	17.62859951816974	-0.25516236493180305	0.799113560576336	0.9638528138941423	-6.575923577181084	GPHN
Q14204	-0.026354435934452365	-0.19632922452050922	0.1436203526516045	19.323385288420308	-0.30748248810075224	0.7590934793957973	0.9523892370090316	-6.576244077615183	DYNC1H1
O75964	0.022677677693271017	-0.13623751639062776	0.18159287177716982	18.529399095453243	0.2830644751632494	0.7777034042111225	0.9586890317564544	-6.577241826909163	ATP5MG
P23919	0.005604977442109278	-0.1618282275848593	0.17303818246907784	16.67604106698921	0.06646178358890155	0.9471504572470006	0.9943691404577947	-6.5773078105699385	DTYMK
Q13884	0.005457530820913887	-0.22942632419403874	0.2403413858358665	16.24083866037107	0.04612992456649691	0.9633039466211579	0.9943691404577947	-6.577444088076171	SNTB1
Q6IB77	-0.023962373294753925	-0.18231771564560853	0.13439296905610068	22.390190888334057	-0.3000877593915222	0.7647115778484173	0.9569277841307106	-6.578470874506614	GLYAT
Q8WTV0	0.03549052217627327	-0.2526489250931979	0.3236299694457444	17.49189151582625	0.24435088664120533	0.8074568009815517	0.966080128869466	-6.578507324071515	SCARB1
P62191	-0.019786961212993226	-0.15102064110685975	0.1114467186808733	19.72969733811982	-0.29900948598992694	0.765531847750042	0.9569277841307106	-6.578791058064682	PSMC1
Q15019	0.02350221337624732	-0.2247218297985133	0.2717262565510079	17.34014365046294	0.1878782154239765	0.851358267521906	0.9775487817090348	-6.5787983246092825	SEPTIN2
Q96QK1	-0.029871032435671168	-0.2440467376216209	0.1843046727502786	17.6752369464258	-0.27665099747615624	0.7826101820039058	0.9616054400812781	-6.57883403246424	VPS35
P40925	0.024945922698283905	-0.14091048989468757	0.1908023352912554	19.81596022094953	0.2982761134662778	0.766089895324352	0.9571908229914684	-6.579008169050799	MDH1
Q9HCE1	-0.0031506319695262974	-0.16447616185675548	0.15817489791770287	15.810820814613368	-0.038768182003112994	0.9691560653153142	0.99544777886243	-6.579162821394319	MOV10
Q9H2M3	-0.027775297544964456	-0.22137981499661488	0.16582921990668595	19.59746604969867	-0.2845407224511711	0.7765695937968723	0.9586890317564544	-6.5797059876139095	BHMT2
P61077;P62837	0.01936592407633417	-0.24971339362900866	0.288445241781677	16.25503606753639	0.14281354968492888	0.8867289039690982	0.9877366341861274	-6.579715971985572	UBE2D2;UBE2D3
Q9NYL4	-0.020596516603186663	-0.2130982071473918	0.17190517394101845	17.396486944440106	-0.21231013927573994	0.8323034168012899	0.9734462947251226	-6.579902409720394	FKBP11
P49748	0.020961488703799745	-0.12021423367545644	0.16213721108305593	21.450665011236673	0.2944511641197325	0.769002416621574	0.9586890317564544	-6.580131897788618	ACADVL
P0DP23;P0DP24;P0DP25	-0.039490896654274424	-0.32943034810861727	0.25044855480006845	20.307757748597776	-0.2701412332628487	0.7875942822619382	0.9623256853656508	-6.580141524885675	CALM1;CALM2;CALM3
Q86TX2	0.019180190102574848	-0.11033893622548313	0.14869931643063283	21.243643902404635	0.2936771602251026	0.7695921887050536	0.9586890317564544	-6.580357530429934	ACOT1
Q6P1A2	-8.576028535295928e-4	-0.2180022939806618	0.2162870882736026	17.6823408282566	-0.007841094987611798	0.993760289151699	0.9992129703196092	-6.580668801686974	LPCAT3
P20700	0.018495631692250773	-0.35406342899015647	0.391054692374658	19.490332234826976	0.09854960753802733	0.9217022457659243	0.9918649043655899	-6.580835776928379	LMNB1
Q96RP9	-0.012639953175833671	-0.13854844078057202	0.11326853442890468	18.060154391129288	-0.1992057933826375	0.8425120285795802	0.975472392180443	-6.581003782630009	GFM1
P68371	0.020450931809979624	-0.11885075253805155	0.15975261615801079	21.262540778829486	0.2911440398476775	0.771523308596312	0.9586890317564544	-6.5810918240394605	TUBB4B
O14880	-0.027377891211235017	-0.22928957106536454	0.1745337886428945	17.26108788100912	-0.2689618999266855	0.7885044757665202	0.9623256853656508	-6.581100776523379	MGST3
Q16740	-0.008220015322245696	-0.2030102377878	0.1865702071433086	16.398696623285016	-0.08378093195340186	0.9334076644249157	0.9918649043655899	-6.581119089333377	CLPP
Q7Z5P4	-0.027284698010976053	-0.21354408735026115	0.15897469132830905	22.091833592673858	-0.2905040206306238	0.7720114540307704	0.9586890317564544	-6.581276346000164	HSD17B13
Q9P035	0.01740772520803247	-0.19223379728853338	0.2270492477045983	17.90110430818025	0.16479024961359184	0.8694499357192624	0.9846603936803401	-6.581542684720686	HACD3
Q9BVC6	0.036538923401578376	-0.2142548288750693	0.28733267567822607	18.35864552652206	0.28892838140278637	0.7732135907342925	0.9586890317564544	-6.581728886094409	TMEM109
Q8N0U8	0.003678956933839117	-0.33863005373800675	0.345987967605685	15.097435097319218	0.021337625387065785	0.9830212767059543	0.9976432760983239	-6.582047253421657	VKORC1L1
Q9Y6A9	0.015966861308524635	-0.237648979264252	0.2695827018813013	16.153695015247706	0.12495867473562015	0.900815970005691	0.9878539309699172	-6.582634702206566	SPCS1
Q96PC5	-0.0024818181645058393	-0.1790550474285018	0.1740914110994901	18.048984585746126	-0.02790139770695896	0.9777989620762606	0.996824926780516	-6.583167965504526	MIA2
O15020	-0.03922434036013799	-0.3793306781107808	0.3008819973905048	18.218226013305262	-0.22879428524296713	0.8194933190963334	0.9705524007259805	-6.583344646870459	SPTBN2
P15924	0.09781960668116264	-0.590557752336823	0.7861969656991482	22.539466110756244	0.2818061750893322	0.7786543399059528	0.9591669734971701	-6.58374380154344	DSP
P57088	-0.03519661086111392	-0.3706539407437219	0.30026071902149404	16.612956822708025	-0.2081972877334593	0.8355044266734487	0.9735172715839053	-6.584186382165497	TMEM33
Q99733	0.019368299551600316	-0.1426361613681862	0.18137276047138684	17.170587184208603	0.23717492325325087	0.8130034570874135	0.9683547785228914	-6.58465362687718	NAP1L4
O76054	-0.021121553407160744	-0.17853923322304688	0.1362961264087254	20.973689701360748	-0.2661175675503252	0.7906827656443105	0.9627677299655264	-6.584734795183087	SEC14L2
P56199	-0.01132317439271982	-0.42738240939830285	0.40473606061286327	17.780853304272192	-0.054010702254174724	0.9570370509847831	0.9943691404577947	-6.585291097827967	ITGA1
P62195	0.01997896502627529	-0.12394880240058702	0.16390673245313758	18.519257223981292	0.275283111718899	0.7836470775850675	0.9617270037862046	-6.585545163215538	PSMC5
Q15582	-0.004015209686120553	-0.5167477990733466	0.5087173797011054	18.049640618574	-0.015543203800895076	0.9876308776122281	0.9990706175073504	-6.585782378035117	TGFBI
Q9NVA2	0.004707363909727108	-0.27325845578853436	0.28267318360798854	17.13046669035358	0.03361318074951451	0.973254975336861	0.99588372442901	-6.585844584729982	SEPTIN11
P27338	-0.023211854084886723	-0.19141203923752018	0.14498833106774675	22.28105916261232	-0.2736746259679224	0.7848796079820053	0.9617270037862046	-6.585982877044601	MAOB
Q86WA8	0.006798920046785152	-0.2000431330158832	0.21364097310945349	15.517236831251601	0.06525021614593536	0.9481110474705583	0.9943691404577947	-6.58658653472862	LONP2
P05026	0.024028719462538026	-0.2666799939823743	0.3147374329074504	18.26791964156791	0.1639746930655591	0.8700800921326997	0.9846603936803401	-6.587098136650847	ATP1B1
Q9NQC3	-6.334779722534448e-4	-0.34241346928061284	0.34114651333610596	16.71458088684757	-0.0036788164244638292	0.9970723231409945	0.9995840206863364	-6.588198562791093	RTN4
P63104	-0.022629730738923017	-0.19193960916414715	0.1466801476863011	21.060564335011694	-0.26506248153756556	0.7914880549548358	0.9627677299655264	-6.588282910233132	YWHAZ
P10515	-0.008870766815959236	-0.20038476247613485	0.18264322884421635	17.167560362107007	-0.09193563480618556	0.9269395843817521	0.9918649043655899	-6.588378256032418	DLAT
Q14974	0.01480463621643408	-0.13231423855015242	0.16192351098302057	18.090920321819894	0.19960966151569048	0.8421848692038831	0.975472392180443	-6.588445637844458	KPNB1
P12955	0.042075865227318675	-0.35118115070155365	0.43533288115619095	17.66729267890626	0.21223098437869112	0.8323520739072442	0.9734462947251226	-6.58934606287141	PEPD
P28062	0.04442991678214548	-0.2961077874634796	0.38496762102777055	17.641166982388818	0.2587387447225684	0.7963502426464238	0.9627677299655264	-6.589925023660424	PSMB8
Q9Y490	-0.049968915849587195	-0.43301148543437296	0.3330736537351986	20.7731142672102	-0.2587045432405631	0.7963765614508211	0.9627677299655264	-6.58993379725647	TLN1
P55196	0.00392848407620474	-0.2230555942315298	0.23091256238393928	17.03532375328789	0.034347599983433674	0.972670123733143	0.99588372442901	-6.590087342954538	AFDN
P38435	-0.01572776939469732	-0.2112801191965556	0.17982458040716093	18.08482091902188	-0.15957374223163193	0.8735400526687652	0.9846603936803401	-6.590177043346412	GGCX
P04003	0.028012937262877693	-0.1901964269844409	0.2462223015101963	17.42207701606658	0.25458712433165925	0.7995467157058331	0.9638528138941423	-6.590981561955369	C4BPA
Q13630	-0.0235032866002444	-0.20689208673840906	0.15988551353792027	18.06925521038347	-0.25415985747476755	0.7998758773774265	0.9638528138941423	-6.591089327644961	GFUS
P42126	0.017324968678210505	-0.11813724988122923	0.15278718723765025	21.4032362600703	0.2536328168207038	0.8002819533625102	0.9638528138941423	-6.591222009349422	ECI1
O75439	0.0038972365701704426	-0.16112971735037893	0.1689241904907198	17.6560233043409	0.046867164571507934	0.9627148739280071	0.9943691404577947	-6.591232178117025	PMPCB
Q6P1X6	-0.007393695490314922	-0.18076501382873345	0.16597762284810358	17.256345954712124	-0.08462444146464398	0.9327315711456964	0.9918649043655899	-6.591283644346251	C8orf82
P62820	0.007026329782587081	-0.26593412863487775	0.27998678820005196	17.333299795581382	0.05109189654214516	0.9593578035972219	0.9943691404577947	-6.591430128015481	RAB1A
P42704	-0.016501359115696057	-0.14603245802334117	0.11302973979194905	22.240525201926452	-0.25263693090757605	0.801049416211371	0.9638528138941423	-6.591471971185043	LRPPRC
P31946	-0.025435445274821868	-0.22555981993492816	0.17468892938528444	20.456387546938345	-0.252052220547208	0.8015001043222967	0.9638528138941423	-6.591618272625194	YWHAB
Q5D862	0.0058690166080644	-1.247435512279883	1.2591735454960118	20.904493597025287	0.009294626932115394	0.9926032377802785	0.999207351860822	-6.591755877887873	FLG2
P30837	0.025094344144899375	-0.1729900426859165	0.22317873097571522	22.172797451163476	0.2512330524993156	0.8021316224549138	0.9638528138941423	-6.591822668711914	ALDH1B1
Q16851	0.01842162600250541	-0.12772427317615406	0.16456752518116488	24.356988267423763	0.24997265228240734	0.8031035540485142	0.9638528138941423	-6.59213586171424	UGP2
