Genes	Bin_1	Bin_2	Bin_3	Bin_4	Bin_5	Bin_6	Bin_10
TUBB	0.14472995462503213	0.1450199971112677	0.13795315050365506	0.1389449707874917	0.14247588355696011	0.14860275406638707	0.1422732893492062
TUBB2A	0.131748720120591	0.14332016737491526	0.1596793490252491	0.12999904938126194	0.13152283063942263	0.1479482119973223	0.1557816714612378
TUBB3	0.08894504280812346	0.07582247389331756	0.12187424629653022	0.1196921075643473	0.17318641363781853	0.3502655167084087	0.07021419909145413
TUBB4A	0.13324566083242464	0.17070280623947756	0.13072335814478592	0.16991508904398997	0.15157712241484975	0.15292427538941955	0.09091168793505262
TUBB4B	0.1396031230482666	0.14046239308004782	0.13856609288466665	0.13803098828778554	0.14159038836069823	0.16150322238843512	0.14024379195010012
TUBB6	0.12093357991364158	0.11894289085960744	0.11985185422045143	0.14729539929009466	0.13993833582117657	0.2285930623658931	0.12444487752913526
TUBE1	0.08794910065267436	0.10797580052227383	0.11613936838489736	0.08196683590621201	0.055195515861009806	0.46351467328215634	0.08725870539077628
TUBG1	0.14318053889413873	0.14258669125930615	0.13956580941445407	0.14390594009923344	0.1417915288141612	0.16361044373789105	0.1253590477808153
TUBGCP2	0.14428295275377867	0.15781224944314196	0.15246851924441657	0.1755975792952018	0.11691796626807541	0.1316794887272335	0.12124124426815214
TUBGCP3	0.14878682691093845	0.1513276125553948	0.14540994641788316	0.14046306021799548	0.14243625675812946	0.16690209582100007	0.10467420131865847
TUBGCP4	0.1329384915659621	0.12148021420827272	0.1347993913762034	0.11405085538078719	0.13905224455031326	0.18706144078053943	0.17061736213792186
TUBGCP6	0.14225194251246445	0.16246290577341083	0.1359573522448124	0.16672459596481104	0.1079255866686504	0.09836832110130796	0.186309295734543
TUFM	0.14084328181702552	0.1462252170590668	0.14571516456716135	0.1449383235492116	0.13879211507052994	0.14025302606247275	0.143232871874532
TUFT1	0.11387414695115063	0.13102408198950283	0.06994643094415237	0.11513312855775538	0.08596376446318423	0.4287598105323412	0.05529863656191337
TUT7	0.14064651781209878	0.146872842860195	0.13596975489242186	0.1328932284675303	0.1420298423111576	0.15064277380432511	0.15094503985227134
TWF1	0.15715634869991277	0.14583410964402763	0.1630128898802923	0.11270420688287179	0.14413288599343302	0.14610135325141685	0.13105820564804563
TWF2	0.12990120906611446	0.13685858404351436	0.13510694810685298	0.16301236043874742	0.13413811902840947	0.16991131534591145	0.13107146397044986
TXLNA	0.14039196992031927	0.13517641098492353	0.1623521873201941	0.1234817312974496	0.15193510430371648	0.1342633754922275	0.1523992206811695
TXLNG	0.13507480816946157	0.17511241085373958	0.13763062836488923	0.155167353181143	0.10245946576227173	0.17226432702958497	0.12229100663890985
TXN	0.12983356131825483	0.1262949036977799	0.13770955170648855	0.12691392470295057	0.16664367248057663	0.15211097644360494	0.16049340965034464
TXN2	0.14612740413231406	0.13564821712187122	0.1329671109767345	0.16125961297959096	0.12515527027475906	0.13252357762539935	0.16631880688933082
TXNDC11	0.145980131184557	0.15159274606570658	0.17017906098939445	0.13827641844475075	0.11947182978126036	0.11470599050672226	0.1597938230276087
TXNDC12	0.08569809940985279	0.1408322486221879	0.15031394685434032	0.15700465280248949	0.13131806820719447	0.1618064950642201	0.17302648903971488
TXNDC17	0.165086598882293	0.13809610829116595	0.13249290666000216	0.13560292086689207	0.160148168758528	0.15060045750146142	0.11797283903965736
TXNDC5	0.09977182472081915	0.15511140872194654	0.1518123615861382	0.16763137370950337	0.12103760763900895	0.1483097391472194	0.15632568447536446
TXNDC9	0.11833224271561511	0.13223413473772974	0.13530696451683283	0.15237899786688786	0.15518021112332792	0.11659039310333587	0.18997705593627065
TXNL1	0.12040938691946175	0.1420432259539798	0.14766545522662416	0.13704469740007463	0.14296642396375284	0.15997087354095973	0.14989993699514714
TXNL4A	0.1408472846232162	0.16641216952152504	0.14587892029468863	0.16238202339586924	0.14792823032286917	0.10226347469350042	0.13428789714833123
TXNRD1	0.12321283973852784	0.14465129471834204	0.1462605151440149	0.13653894290199892	0.16776281671729565	0.15957456927998837	0.12199902149983226
TXNRD2	0.1447885535630882	0.13020639815905014	0.1088176434671401	0.18247995786325685	0.1373434786121873	0.100543849888624	0.19582011844665342
TXNRD3	0.15890780000331645	0.14992367692769376	0.1628709692769916	0.14438291207068388	0.09937830772261515	0.16415173162363333	0.12038460237506582
TYK2	0.16056265866531547	0.1390830060942923	0.14688381588471744	0.14435954980360785	0.13797974507079497	0.11655720142372614	0.15457402305754586
TYMP	0.1423321123541715	0.14900462030786119	0.15247107554346892	0.13105020233730666	0.12969179785827495	0.15506034134151053	0.1403898502574062
TYSND1	0.11274322473265434	0.13326843882484882	0.1668231605518493	0.15801103137393013	0.1433385897939902	0.1333371728649789	0.15247838185774829
TYW1	0.14178211413978278	0.1438846096086825	0.20551965259721713	0.05816798099077167	0.1743005100614688	0.15277214178366688	0.12357299081841033
U2AF1	0.13514992339375584	0.14506880463102137	0.15777714601616796	0.143414068121808	0.15694233387263262	0.1357143834776133	0.1259333404870008
U2AF2	0.1207730006102271	0.12804635319044955	0.14955385404883703	0.165838505851981	0.14866635490910102	0.14308112132546696	0.1440408100639374
U2SURP	0.12279284397632072	0.13363093183832023	0.1662443522766247	0.15503112007207795	0.13734840228724296	0.12356088741969126	0.16139146212972227
UACA	0.12873942652227466	0.12891534836862156	0.12785762763712757	0.11284798827089063	0.15026314819313563	0.2187071580576839	0.132669302950266
UAP1	0.16202976098445568	0.14165769949735543	0.14395775668458557	0.1496219998811462	0.14568474883829016	0.12202975904433805	0.13501827506982886
UAP1L1	0.15257612456144878	0.15105904899389852	0.16268512572639846	0.11393577687609761	0.13345864527413448	0.15957534763090328	0.12670993093711885
UBA1	0.14656866237551716	0.1412510684103343	0.13686107184843765	0.145603839332058	0.14355898606733195	0.16044537603717912	0.12571099592914178
UBA2	0.12453816362042947	0.13297610111956468	0.15274744608250806	0.16261290549304802	0.14858251961738358	0.14438907749134955	0.13415378657571658
UBA3	0.15390277077698372	0.1547009414351329	0.13673263222018484	0.1270055070744241	0.17071546058636783	0.15106075768304522	0.10588193022386146
UBA5	0.14596019357835585	0.1370081148280006	0.15974506968587865	0.14805467233114925	0.12860498786689506	0.13126553019179865	0.14936143151792192
UBA6	0.15419266053164515	0.14617262003170728	0.14348144469868887	0.12464692283027887	0.14858108354716237	0.1374267886375914	0.14549847972292607
UBA7	0.12981178607802837	0.1365402431228445	0.14025714443367462	0.13418507969152516	0.15263654548016017	0.1668850685183516	0.13968413267541555
UBAC1	0.174874737338411	0.14468402222259005	0.14218816202629597	0.13651910651687388	0.12052955929678204	0.14592982593613393	0.1352745866629132
UBAC2	0.12331395533547068	0.14539659679321967	0.12101707241335363	0.16335527900775573	0.12337024437175317	0.12179453127564055	0.20175232080280653
UBAP2L	0.14421923168020426	0.156594513661203	0.15186018575652713	0.1361505040677015	0.1316231832773492	0.16902956876820371	0.11052281278881111
UBASH3B	0.12522609734366258	0.13340778978517712	0.15894541515325344	0.16763330293570217	0.15000227501371013	0.10520002389823942	0.1595850958702552
UBB;UBC	0.10568458530775253	0.1443151276120689	0.146240191176253	0.15972119178424618	0.1410544434854467	0.16539496788332142	0.13758949275091123
UBE2D1;UBE2D4	0.13974539529773666	0.15156774233289363	0.11668202527837018	0.11373707752503064	0.16631065246137547	0.21362692728277655	0.09833017982181695
UBE2D3	0.14552824001338316	0.1276359396944633	0.13752054944617745	0.16477799528277162	0.14895950578517989	0.15116019439258782	0.12441757538543673
UBE2E2	0.15887472659072774	0.15866494410946752	0.15739143864799995	0.09976866694537283	0.1344043245744853	0.14253678527820532	0.14835911385374134
UBE2G1	0.13674043117128898	0.13531512406282342	0.12583644378556233	0.04175063039789556	0.15586114769598283	0.25400350450559117	0.15049271838085565
UBE2G2	0.12437494283257089	0.14595271392196063	0.13638382550205888	0.18623882681486337	0.1219627280456935	0.14937562151751702	0.13571134136533577
UBE2H	0.13024504706647824	0.13038805914326435	0.13498273760101276	0.10687269689138154	0.21121066309039968	0.1705626372230119	0.11573815898445164
UBE2I	0.1252065591968638	0.12378306638835389	0.13008584874344542	0.13860352494289485	0.17697315273549766	0.14832982316525234	0.15701802482769198
UBE2J1	0.10678800659586025	0.15368694617536915	0.17348070641660332	0.13966755601605182	0.13556976063477089	0.13137152496025273	0.15943549920109182
UBE2K	0.14912171305123245	0.14626519566853463	0.1358683961744081	0.1459368654848597	0.14980470683969457	0.13844158864389028	0.13456153413738023
UBE2L3	0.1436756589861365	0.14068536757270989	0.1274194958490585	0.1515886679147188	0.1460643635131405	0.16146092087902275	0.12910552528521307
UBE2L6	0.14431817834634414	0.1541390702338306	0.1497190697859929	0.11474952006608925	0.13317072104291325	0.15033575040014832	0.15356769012468163
UBE2M	0.15403088678720933	0.14910372522522367	0.1306450361354734	0.11751484772088297	0.1521621876179683	0.1642150134554066	0.13232830305783574
UBE2N	0.1463844906358185	0.14420750543443087	0.14006105504619665	0.1523507195040553	0.14204229311445565	0.12531649722507984	0.14963743903996315
UBE2O	0.13811255771586683	0.1315010156408641	0.1589897186638818	0.12667323705895386	0.1267975916319406	0.1597856902900939	0.15814018899839885
UBE2Q1	0.16158623252017146	0.15552790619116	0.1750969610476766	0.17139505453174256	0.1572727320888435	0.07700831562833449	0.10211279799207137
UBE2R2	0.16204858381489623	0.1547339656474669	0.11630345646739046	0.12696640903415676	0.12031360102580421	0.1603781584591313	0.15925582555115417
UBE2V2	0.13761956445270818	0.13127347521263372	0.14813596940866047	0.125860983254794	0.15108390743422032	0.1551221970388687	0.15090390319811464
UBE3A	0.14294748664362	0.1367614884374282	0.1415588336169791	0.1369491077387686	0.13391269264529643	0.16257958837258057	0.1452908025453271
UBE3B	0.11003202924735174	0.11697790542474792	0.09586714025611	0.19118164304397725	0.08599326309492891	0.2576918432462736	0.1422561756866105
UBE3C	0.1619092307070932	0.1387380247952793	0.13613239699829843	0.16408001448661125	0.15426283867189347	0.11065228146267327	0.13422521287815106
UBE4A	0.1335452843897609	0.15048135290826162	0.14949256586286444	0.13568199012375923	0.14734809608130292	0.1375692406001633	0.14588147003388763
UBE4B	0.11701276623436366	0.1429604973404127	0.13726134289832373	0.1500591077133775	0.11450343144842007	0.16488196241021288	0.17332089195488945
UBFD1	0.14774265194275388	0.14118855785248824	0.13255160828600313	0.12978081598677155	0.1801499596395066	0.1385720667021914	0.1300143395902851
UBL4A	0.15605925889117267	0.1506376072019136	0.10800511800243257	0.13313213787040803	0.1489881248258747	0.16099034363414658	0.14218740957405188
UBLCP1	0.14071097878756544	0.13843959257578253	0.1320939904992961	0.14717745642388502	0.12363088267855271	0.1701496576844314	0.14779744135048678
UBQLN1	0.13778535922700869	0.14722828137368124	0.13498875660063678	0.1334569660121826	0.16173650538828732	0.1516824621459397	0.13312166925226374
UBQLN2	0.13485917829177413	0.14170252897674313	0.14688968427713509	0.16344856346489015	0.16913209154003048	0.10411555292646177	0.13985240052296521
UBR1	0.14066456449871112	0.1330092579921354	0.14008777434988365	0.14725175632230114	0.14752773551694887	0.13474756547905323	0.15671134584096663
UBR2	0.13592158859627881	0.14542336888119872	0.1357325064161236	0.14176609196279455	0.15060642363836502	0.140848564536758	0.14970145596848128
UBR3	0.13508412052903132	0.11964313904948057	0.1776793213664492	0.14938951792986316	0.1605783136223938	0.16709649282245231	0.0905290946803297
UBR4	0.13889469602526236	0.14298328910803057	0.14395162782348744	0.1514347541011963	0.13696604396192555	0.1379129615450895	0.14785662743500833
UBR5	0.1343499245690439	0.13637016726494844	0.14979548683618635	0.18386552932878653	0.14088983467450006	0.12168915957197383	0.13303989775456096
UBTF	0.14092951542295729	0.13803127151161218	0.16642275091953757	0.14010267170984403	0.1649058484252857	0.11991478767167682	0.12969315433908643
UBXN1	0.13818801733174285	0.14219027840237558	0.14141792331716294	0.1222028473571825	0.13598190866085103	0.16308108295620083	0.1569379419744843
UBXN10	0.16467657743539063	0.16118255933391423	0.13174272406572077	0.09460636801892969	0.13039083712669067	0.18870432569879403	0.12869660832055999
UBXN4	0.1114483832207768	0.16418094076160278	0.1506914436977394	0.1750647115611074	0.14909548294510344	0.1199048498468727	0.1296141879667975
UBXN6	0.15178718775889616	0.14042350426577577	0.15309580470393533	0.11983456958123904	0.15255266768289955	0.16884413523562283	0.1134621307716313
UBXN8	0.09563905617645886	0.15396913636645163	0.1747596056765248	0.12887398511073775	0.12650679526942385	0.16664600140193994	0.15360541999846317
UCHL3	0.1516683006875443	0.13979706982583953	0.15228613159572518	0.12418337843321411	0.14054719631001447	0.1314400012379675	0.16007792190969483
UCHL5	0.14729097388513226	0.13777431244484661	0.1522440291435001	0.15740256931426996	0.12676798913476395	0.14265122958973087	0.13586889648775624
UCK1	0.14542330750198226	0.12955331385090407	0.1614316902175009	0.13993254858690388	0.11560385795747026	0.1266977334203905	0.1813575484648482
UCKL1	0.13814320307893865	0.14489323329167594	0.1291098045236254	0.12975372779116814	0.14027785114325678	0.18881002912676523	0.1290121510445698
UEVLD	0.14092963907143066	0.12735086363719086	0.14414465163451076	0.1411415163037802	0.12599901007503728	0.14299464041518473	0.17743967886286557
UFC1	0.14594454824224243	0.14187572326008485	0.15752175106036131	0.102845656808393	0.15553208213767258	0.1384275489531902	0.15785268953805567
UFD1	0.13607812957384585	0.1549010019914289	0.1457612434285418	0.11923179952024736	0.13785780516336346	0.1516351819652444	0.1545348383573282
UFL1	0.1296360531026961	0.1444901714887173	0.1427248913034655	0.15069360868313403	0.13175823226018518	0.1429659276718511	0.1577311154899508
UFM1	0.13987414016479638	0.14404819501599178	0.13918405814096566	0.1409780231920373	0.14116072902134802	0.16689207377851287	0.1278627806863481
UFSP2	0.13816904316386094	0.1443990776473379	0.138616385561683	0.15289155249824002	0.1260489412792671	0.14967888246325528	0.15019611738635577
UGDH	0.14576510568086665	0.13804610415850507	0.14601772890041637	0.145615480393978	0.14896951042701664	0.1609696022402326	0.11461646819898476
UGGT1	0.1415134141822794	0.15738441161653322	0.1468515776682168	0.16183375443369374	0.13386786278352733	0.14682238098558484	0.11172659833016474
UGGT2	0.1321058775845279	0.12565289309779276	0.20872163928205295	0.10220794031718153	0.20526833043462492	0.12315221845361782	0.1028911008302021
UGP2	0.15139628921124887	0.14046321596901634	0.14050005846261793	0.1468924479940872	0.14996088610817693	0.13518742710553536	0.13559967514931737
UGT1A1	0.14381033906634527	0.14867894389843478	0.14397371023096903	0.1616643783697776	0.13923593914834795	0.11335432864297354	0.14928236064315178
UGT1A3	0.11709068796580056	0.10868526563370062	0.14297742595195673	0.14362713297598964	0.10156915170908164	0.12839285913493884	0.25765747662853206
UGT1A4	0.13774978749558697	0.1568696133524327	0.13590768189473168	0.1728359456218938	0.13341551523809148	0.11096607484453572	0.1522553815527276
UGT1A6	0.10592714066756466	0.1277769139037673	0.14050445150125343	0.1597467741078296	0.13991994671836813	0.15039137633069039	0.17573339677052663
UGT1A9	0.10895240415571644	0.13874176376874095	0.15198568844764102	0.1557802836509254	0.14056922102157204	0.138660407913796	0.16531023104160822
UGT2A2	0.18941365495633888	0.16267851383655002	0.12324587635542222	0.19920716055786536	0.1023079931436163	0.11373563443532474	0.10941116671488248
UGT2A3	0.17868902472260909	0.16525270845488538	0.13640278678778972	0.11143143239427458	0.14540768233199475	0.12796688973403092	0.13484947557441554
UGT2B10	0.14303564927359128	0.15118478615900027	0.14074181006183345	0.16579904576767437	0.11205447643575324	0.10931223033122121	0.17787200197092617
UGT2B15	0.1460932636841418	0.16340154951034236	0.15050873260402853	0.15333494651766863	0.12400825088966139	0.12380461122534489	0.13884864556881246
UGT2B17	0.3005091178739365	0.3072901449357288	0.10432659804149588	0.1010917172283081	0.07450532622918739	0.07009971980501913	0.04217737588632419
UGT2B4	0.1286961152950863	0.14967738794568364	0.16030499138807525	0.14497949420301834	0.12778723244409312	0.12877580750314035	0.15977897122090298
UGT2B7	0.13951221526259755	0.15309649951224738	0.1537780264919183	0.15380296841952568	0.13187312374240875	0.12068750600995524	0.14724966056134706
UGT3A1	0.15062761412343284	0.12913676189293163	0.15325774035864115	0.14014853139484623	0.16172400606433085	0.1360680221192771	0.12903732404654025
ULK1	0.08288124431683329	0.09502547920692914	0.12989177971910376	0.09889157740682926	0.061747781400670304	0.480391425117019	0.05117071283261532
UMPS	0.14951852311388764	0.14324155574034952	0.14488848856403966	0.14459612417693676	0.1439290751142878	0.14957636762288953	0.12424986566760914
UNC119B	0.14843904077513265	0.13843395903470804	0.15979444874156382	0.11219201980977947	0.2030594638565488	0.15009905494798115	0.08798201283428615
UNC13B	0.15952722760175383	0.153454559605631	0.15243280554788904	0.12161240343457064	0.11561520922050439	0.11477768860349664	0.18258010598615448
UNC45A	0.14145897679447197	0.1444716209987548	0.13902028720176043	0.1256638268556795	0.14569598891808253	0.15792204878404126	0.14576725044720945
UNC93B1	0.1497601669158588	0.14175340910617393	0.11139769237863248	0.1603475063890595	0.16470905191767077	0.1505573077252397	0.12147486556736485
UNG	0.12856637024736933	0.11737077037962561	0.1499907552336863	0.17986579815983608	0.14647209698247182	0.11948487132459923	0.15824933767241164
UPB1	0.1836315280928999	0.1368523039379955	0.12364928483641129	0.14581167049360627	0.1418414267980215	0.125136622938286	0.14307716290277958
UPF1	0.1428716933180105	0.13390540300838608	0.14200919227624303	0.14532563946999424	0.14458994006991205	0.14320265962626763	0.14809547223118638
UPF2	0.1427318336942161	0.13011563127369802	0.11943024415921036	0.14363563811925617	0.13985761908474426	0.14289736590828173	0.18133166776059337
UPP1	0.1587177386891687	0.1452211921194067	0.13601553926169915	0.13684968050927163	0.1804548127035159	0.1415218036105472	0.10121923310639062
UPRT	0.13825704482146167	0.14965352201497079	0.15481650720786416	0.1583153974596076	0.12568750306328097	0.16322278833109277	0.11004723710172204
UQCC1	0.11091628430845137	0.12920536172086608	0.13773994493051459	0.1783189830452908	0.17319855636300857	0.14056809014880398	0.13005277948306462
UQCC2	0.1178410913099422	0.1609293769271255	0.10213478464291963	0.16634305649625694	0.14491145156786564	0.18529262310061795	0.12254761595527212
UQCC3	0.10949647345460584	0.16164010705869275	0.1190802638786732	0.1820236662211854	0.12485601295382996	0.202919570723988	0.0999839057090249
UQCRB	0.1330795931479655	0.13645381035260323	0.15729985699257767	0.1498554695201375	0.12303255312067744	0.1603463779160739	0.1399323389499648
UQCRC1	0.13509375138640237	0.14085906330191825	0.1587991523866791	0.1319623980360607	0.13262039254276514	0.16007961948536653	0.14058562286080786
UQCRC2	0.14003820866720862	0.14425861778170465	0.14794727951525363	0.15329253894448736	0.13657344749190883	0.13068423669905663	0.14720567090038028
UQCRFS1	0.13626021098599173	0.1445275693597718	0.14616162253647255	0.15378602847255074	0.13533568978235028	0.13893853101003753	0.1449903478528253
UQCRQ	0.13494792313351164	0.1412136705098927	0.13694674594080702	0.14626032106037168	0.14485216353800487	0.14641757242669323	0.14936160339071897
URB1	0.15026966574945255	0.14274176014844472	0.11464339866821223	0.1213526681240156	0.1623388237676933	0.17130946417576895	0.1373442193664127
URB2	0.12252289192874792	0.12809415138733787	0.14101912753478027	0.2454777423613067	0.11365098172553842	0.1601431710772067	0.0890919339850821
URGCP	0.15573736887764997	0.15347308911351484	0.18430773465562272	0.11484459737285647	0.1411721466632555	0.14347153515216382	0.10699352816493668
URM1	0.135471732902065	0.12426741607921868	0.13114553169443274	0.16878168434900565	0.13329056512930426	0.13193515771685851	0.17510791212911522
UROC1	0.2031802562899352	0.14205622072152296	0.13785172388159186	0.11405568531107067	0.14049539889246926	0.11581067434421942	0.1465500405591907
UROD	0.15278782930355783	0.14407471240018696	0.1566136056959117	0.1555338940802209	0.1258653049785511	0.13217952378544764	0.13294512975612388
USE1	0.13764087628908903	0.1376539833764262	0.13667406557574133	0.142291440320614	0.1331953492359307	0.13578699589993956	0.1767572893022592
USO1	0.1500557161015391	0.1429840551076471	0.14250363408584635	0.1367954176182528	0.13890951483526542	0.14417359484355247	0.14457806740789672
USP10	0.13521333531402493	0.13849972986963993	0.1328426237574942	0.13833219793702956	0.13342199260212234	0.16402924267940597	0.15766087784028304
USP13	0.1486543275031995	0.15827459214928616	0.12782933110853703	0.13339550719366192	0.1453307426152493	0.18511250477740357	0.10140299465266249
USP14	0.13829629799801643	0.13959031455830742	0.15308320047961257	0.1269422257203895	0.1465993964897702	0.16212457438766914	0.13336399036623475
USP15	0.15739919057401008	0.14810032889126817	0.13986206907612772	0.1326497565270783	0.13888472540621682	0.1410442959935355	0.14205963353176337
USP16	0.14588661112644555	0.1313690068249733	0.11004665287897017	0.20084495171825495	0.1195179247235946	0.17050347766439053	0.12183137506337087
USP19	0.1371897981606095	0.1442410256830447	0.16064024346494452	0.14052648186153283	0.12335258219402767	0.1375180257219398	0.15653184291390096
USP24	0.1435759399124988	0.1368326540203404	0.14444117121367056	0.15218464062663153	0.13728593307844436	0.14097806320136896	0.14470159794704526
USP25	0.13816727462004247	0.13395792976472182	0.15762497861270452	0.1775092005239722	0.10703094928062573	0.17236513457478816	0.11334453262314516
USP30	0.12388434378149847	0.13611721443154662	0.1475667917702638	0.16245002561438648	0.13875990006285327	0.12641800564442585	0.1648037186950255
USP39	0.13850912635472143	0.14555715403466654	0.14592803755176836	0.14015355576580343	0.1528455149965415	0.13846156268705334	0.1385450486094454
USP4	0.13993770389870144	0.1463788681012112	0.13875298403233252	0.156364673358944	0.13655489688756156	0.16170987057336955	0.1203010031478797
USP40	0.13585896519350876	0.14351613614648628	0.13768061013148347	0.17375201208232768	0.1442870722324738	0.11369403140062549	0.15121117281309454
USP47	0.1464539021975053	0.1383514994206742	0.1329637588998653	0.14864125034428746	0.1368840643039142	0.13772489542084235	0.15898062941291125
USP5	0.1399417734695378	0.1389727903671419	0.14883740692132713	0.1415772355973657	0.14663491372390675	0.1398742949928886	0.1441615849278321
USP6NL	0.13739866012326646	0.13508880213860064	0.1274214925186211	0.11137841365697174	0.17637540212210653	0.1273749595045495	0.18496226993588402
USP7	0.124265693777352	0.13021166507610618	0.14284601354347792	0.16488621730623373	0.15346967397662273	0.13998345457318953	0.14433728174701793
USP8	0.14496875321741345	0.13013139434950863	0.12653421028374204	0.11131258947273097	0.1453565281674504	0.15302535158990416	0.1886711729192503
USP9X	0.15000349588622983	0.1416958314877643	0.1355104622086427	0.15018984901307264	0.14152347331592083	0.13617950831255804	0.14489737977581166
UTP14A	0.12636476458704474	0.1483207202952048	0.1303620638123049	0.15911620581213434	0.15385671439464266	0.13731677337645315	0.14466275772221543
UTP15	0.12393289199927794	0.12024913769392664	0.13235449849188488	0.18507109824024034	0.12893140178488158	0.13135240221808042	0.1781085695717082
UTP18	0.11302699382286843	0.12465555947917888	0.1454153885591044	0.14379503844628996	0.13848236248833354	0.13850120654643772	0.19612345065778702
UTP20	0.1330887003204758	0.13525132414864663	0.13850534850838625	0.1315309589381004	0.16043042730206966	0.19547819116865495	0.1057150496136664
UTP3	0.13138832174749515	0.15452746795764957	0.16946822312200205	0.1325569459853412	0.16559663559853116	0.14068542316960211	0.10577698241937875
UTP4	0.11552718454886333	0.1338964180628749	0.13573224488381047	0.19974298576225255	0.14714082749411067	0.14450343537225638	0.12345690387583175
UTP6	0.14259972449349298	0.12554540905167885	0.19098411278215027	0.09675805989964222	0.20169132944880463	0.15786313721521938	0.08455822710901167
UTRN	0.1538208217190543	0.14237494919739793	0.14355628102516596	0.13320232152358547	0.13758193826876308	0.15439530973649213	0.13506837852954104
UVRAG	0.14166109644454147	0.15497011569041322	0.15548859586078004	0.10723635335956277	0.1071026884085441	0.18796797442330943	0.14557317581284898
VAC14	0.15764111531020056	0.1549033310971912	0.14662982876927663	0.14323379860836646	0.14724793156871782	0.08913179840132716	0.16121219624492017
VAMP3	0.14344491388473768	0.14779670585635543	0.15187323474859	0.11643360700471331	0.13172014737201854	0.13428032920139188	0.17445106193219317
VAMP4	0.15345614278846428	0.1292500513702314	0.16058681040032596	0.26169397008924483	0.11313335669776414	0.07154653911668588	0.11033312953728354
VAMP5	0.16604323143625624	0.17217162375886833	0.1378410032609251	0.11108998399524043	0.1709497934568208	0.1514657711246837	0.09043859296720544
VAMP7	0.15251793246572257	0.1374411946370797	0.1528245507195296	0.1418990979601227	0.11499387346500306	0.13323714093344396	0.1670862098190984
VAMP8	0.14232128183213905	0.15540340060320576	0.13826763971665104	0.14040780196026556	0.1331167793926936	0.17432297017524587	0.1161601263197992
VAPA	0.13083875163437095	0.1399207721066876	0.14553420957623875	0.14826778296929397	0.147376667907549	0.13296329863652023	0.15509851716933953
VAPB	0.15346273025994916	0.1558208794380831	0.15033253936730745	0.13728300815285044	0.12234992327939545	0.15260187882993634	0.12814904067247812
VARS1	0.14211910063332592	0.1398281782325786	0.150739074902452	0.13987533996409687	0.1360928480474104	0.1579751900571172	0.133370268163019
VARS2	0.12453922381627482	0.14196013029305354	0.1491636632134075	0.15518233018454394	0.14022586104133422	0.15539923568686995	0.13352955576451594
VASN	0.1427216607901332	0.13781348206589394	0.12224500336736865	0.12618581132401588	0.1543270702717301	0.20149851978225203	0.11520845239860608
VASP	0.1355760789127196	0.13765585222817994	0.1450355254564564	0.13604016306388117	0.15816532151847787	0.16332468821817714	0.12420237060210794
VAT1	0.1347705772772566	0.1414402383399518	0.1396792315916822	0.1305465810323956	0.16599566589015052	0.1725341707083736	0.11503353516018969
VAV1	0.15260533249564792	0.13179060904784562	0.10621254833589293	0.1564948977402156	0.14611550115664065	0.15512927486528091	0.1516518363584763
VAV2	0.14829033218170115	0.13113984681415694	0.14611982612459032	0.14019995052570552	0.13675785501417911	0.14125372008717274	0.15623846925249418
VBP1	0.1395686640149401	0.12874457198614148	0.14522666655768982	0.13811559884367183	0.12914626714702876	0.17087060532799642	0.1483276261225316
VCAN	0.10539722093078044	0.1406185847705622	0.12191292242089935	0.16544986389477703	0.14711465550867983	0.1723037085020624	0.14720304397223885
VCL	0.14884647499673703	0.13640555648133013	0.13931106720091763	0.12431020138409658	0.14315911547126572	0.17146280870135808	0.1365047757642948
VCP	0.12582908231357326	0.15410293657827473	0.13665767825629813	0.14040688631904027	0.13362280567175308	0.15710922436074642	0.15227138650031416
VCPIP1	0.1382928014336142	0.13573173467641336	0.15439253703383354	0.14029105012300394	0.13812567016844077	0.13135905987716734	0.16180714668752685
VDAC1	0.12542508967044164	0.13880359666719191	0.14492152512174228	0.15779776162047374	0.14511572396511052	0.13477703164526925	0.1531592713097706
VDAC2	0.12920354700447748	0.13789284930347528	0.14205839495650924	0.14936696087658838	0.15039865951302775	0.13858233755404242	0.1524972507918795
VDAC3	0.13242867915154247	0.1373992362791232	0.1232664000897648	0.1768268740378433	0.1435827029543375	0.11178742689916293	0.17470868058822578
VEZT	0.09099402996423588	0.13604658834824368	0.15600132158346822	0.14286388190878366	0.12581208110734624	0.20385165550820833	0.144430441579714
VIL1	0.1493005090885042	0.12650094329288136	0.15732957469513456	0.11890657046442461	0.1069853982355641	0.19190901666029656	0.14906798756319461
VIM	0.12912038039887822	0.11044260462364475	0.13260929283218692	0.12430876123561758	0.17148112085854125	0.17186450600410613	0.16017333404702516
VIPAS39	0.1376294848198509	0.13286873735474958	0.13750386788440191	0.1710902563114319	0.12349378664566134	0.13183989743775995	0.16557396954614437
VIRMA	0.11332791674777778	0.15525931804939216	0.11064381296764368	0.1241237883951172	0.17143304733950826	0.20127432105503126	0.12393779544552962
VKORC1	0.12315688521547219	0.1478461207865096	0.14055264779623214	0.15780877200135174	0.13506889677250514	0.12684867164466493	0.16871800578326435
VKORC1L1	0.14606788108917068	0.15415105432564105	0.1340421378287815	0.16582939606241612	0.11870265822055717	0.1234124666556172	0.15779440581781634
VLDLR	0.1297988757626213	0.13612702202679117	0.18488121744206815	0.15418151773821365	0.12164506671822774	0.11777760580423219	0.15558869450784582
