geneSet	description	link	enrichmentScore	normalizedEnrichmentScore	pValue	FDR	size	plotPath	leadingEdgeNum	leadingEdgeId	userId
hsa00340	Histidine metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa00340+218+219+138199	0.45255428955722865	1.135923097217152	0.3209302325581395	0.9999999999999998	17	./Project_wg_result1733327946_GSEA/hsa00340.png	3	218;219;138199	ALDH1B1;ALDH3A1;CARNMT1
hsa05168	Herpes simplex virus 1 infection	http://www.kegg.jp/kegg-bin/show_pathway?hsa05168+8892+9451+567+340061+6714+811+2923+7098+718+3661+3134+581+6009+10379+972+3123+4790+637+207+727+54205	0.32288565949226933	1.0880473407687892	0.32961586121437425	0.9999999999999998	91	./Project_wg_result1733327946_GSEA/hsa05168.png	21	8892;9451;567;340061;6714;811;2923;7098;718;3661;3134;581;6009;10379;972;3123;4790;637;207;727;54205	AKT1;B2M;BAX;BID;C3;C5;CALR;CD74;CYCS;EIF2AK3;EIF2B2;HLA-DRB1;HLA-F;IRF3;IRF9;NFKB1;PDIA3;RHEB;SRC;STING1;TLR3
hsa04979	Cholesterol metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa04979+55908+4043+3990+345+344+341+348+335+4036+7416+350+10577	0.375881590598508	1.0973044883573972	0.33764367816091956	0.9999999999999998	38	./Project_wg_result1733327946_GSEA/hsa04979.png	12	55908;4043;3990;345;344;341;348;335;4036;7416;350;10577	ANGPTL8;APOA1;APOC1;APOC2;APOC3;APOE;APOH;LIPC;LRP2;LRPAP1;NPC2;VDAC1
hsa04722	Neurotrophin signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04722+468+6195+4794+5335+5336+9261+25759+581+6197+3845+51806+4790+207+810	0.35060537645201095	1.0811042790689427	0.3383152173913043	0.9999999999999998	50	./Project_wg_result1733327946_GSEA/hsa04722.png	14	468;6195;4794;5335;5336;9261;25759;581;6197;3845;51806;4790;207;810	AKT1;ATF4;BAX;CALML3;CALML5;KRAS;MAPKAPK2;NFKB1;NFKBIE;PLCG1;PLCG2;RPS6KA1;RPS6KA3;SHC2
hsa04936	Alcoholic liver disease	http://www.kegg.jp/kegg-bin/show_pathway?hsa04936+8310+219+717+9663+720+718+3661+51+10645+3929+6319+4790+37+207+727+64900+2932	0.34111646405489354	1.0903774261691843	0.3409378960709759	0.9999999999999998	65	./Project_wg_result1733327946_GSEA/hsa04936.png	17	8310;219;717;9663;720;718;3661;51;10645;3929;6319;4790;37;207;727;64900;2932	ACADVL;ACOX1;ACOX3;AKT1;ALDH1B1;C2;C3;C4A;C5;CAMKK2;GSK3B;IRF3;LBP;LPIN2;LPIN3;NFKB1;SCD
hsa05416	Viral myocarditis	http://www.kegg.jp/kegg-bin/show_pathway?hsa05416+284217+1837+5551+3134+3689+6645+3123+6444+637+54205	0.38654320907081285	1.0973765179941508	0.3413597733711048	0.9999999999999998	30	./Project_wg_result1733327946_GSEA/hsa05416.png	10	284217;1837;5551;3134;3689;6645;3123;6444;637;54205	BID;CYCS;DTNA;HLA-DRB1;HLA-F;ITGB2;LAMA1;PRF1;SGCD;SNTB2
hsa00071	Fatty acid degradation	http://www.kegg.jp/kegg-bin/show_pathway?hsa00071+8310+1962+219+2182+30+51	0.3667706346600901	1.0863168790582929	0.34305555555555556	0.9999999999999998	37	./Project_wg_result1733327946_GSEA/hsa00071.png	6	8310;1962;219;2182;30;51	ACAA1;ACOX1;ACOX3;ACSL4;ALDH1B1;EHHADH
hsa04380	Osteoclast differentiation	http://www.kegg.jp/kegg-bin/show_pathway?hsa04380+8878+5532+4791+5336+10379+4790+207	0.356854875263001	1.075909558598555	0.34401114206128136	0.9999999999999998	41	./Project_wg_result1733327946_GSEA/hsa04380.png	7	8878;5532;4791;5336;10379;4790;207	AKT1;IRF9;NFKB1;NFKB2;PLCG2;PPP3CB;SQSTM1
hsa05171	Coronavirus disease	http://www.kegg.jp/kegg-bin/show_pathway?hsa05171+733+4153+10747+731+9636+340061+717+730+51187+7098+720+718+3661+4600+729+5335+716+5336+629+732+735	0.3036263764975655	1.0741146689037135	0.3453488372093023	0.9999999999999998	141	./Project_wg_result1733327946_GSEA/hsa05171.png	21	733;4153;10747;731;9636;340061;717;730;51187;7098;720;718;3661;4600;729;5335;716;5336;629;732;735	C1S;C2;C3;C4A;C6;C7;C8A;C8B;C8G;C9;CFB;IRF3;ISG15;MASP2;MBL2;MX2;PLCG1;PLCG2;RSL24D1;STING1;TLR3
hsa04913	Ovarian steroidogenesis	http://www.kegg.jp/kegg-bin/show_pathway?hsa04913+8605+122970+123745+3643+3294	0.4614198239025067	1.1051483550540884	0.34789391575663026	0.9999999999999998	15	./Project_wg_result1733327946_GSEA/hsa04913.png	5	8605;122970;123745;3643;3294	ACOT4;HSD17B2;INSR;PLA2G4C;PLA2G4E
hsa04658	Th1 and Th2 cell differentiation	http://www.kegg.jp/kegg-bin/show_pathway?hsa04658+5532+4794+5335+3123+4790	0.40108205798559005	1.0877938529890967	0.3495440729483283	0.9999999999999998	25	./Project_wg_result1733327946_GSEA/hsa04658.png	5	5532;4794;5335;3123;4790	HLA-DRB1;NFKB1;NFKBIE;PLCG1;PPP3CB
hsa05215	Prostate cancer	http://www.kegg.jp/kegg-bin/show_pathway?hsa05215+6716+468+7184+2950+2033+3845+4790+207+2932+5894	0.3763964493136299	1.0874578209011776	0.34978843441466856	0.9999999999999998	37	./Project_wg_result1733327946_GSEA/hsa05215.png	10	6716;468;7184;2950;2033;3845;4790;207;2932;5894	AKT1;ATF4;EP300;GSK3B;GSTP1;HSP90B1;KRAS;NFKB1;RAF1;SRD5A2
hsa00640	Propanoate metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa00640+8310+1962+84532+51+8802+8801+84693	0.38616457851885977	1.082098055597085	0.3524355300859599	0.9999999999999998	30	./Project_wg_result1733327946_GSEA/hsa00640.png	7	8310;1962;84532;51;8802;8801;84693	ACOX1;ACOX3;ACSS1;EHHADH;MCEE;SUCLG1;SUCLG2
hsa05034	Alcoholism	http://www.kegg.jp/kegg-bin/show_pathway?hsa05034+468+2905+10013+25759+10645+3845+55506+51806+810	0.3653386441203462	1.0840259418899973	0.3625170998632011	0.9999999999999998	38	./Project_wg_result1733327946_GSEA/hsa05034.png	9	468;2905;10013;25759;10645;3845;55506;51806;810	ATF4;CALML3;CALML5;CAMKK2;GRIN2C;HDAC6;KRAS;MACROH2A2;SHC2
hsa05163	Human cytomegalovirus infection	http://www.kegg.jp/kegg-bin/show_pathway?hsa05163+5532+468+567+340061+6714+811+2923+3661+9826+3134+581+6009+3845+51806+4790+637+207+810+54205+3685+2932	0.31345239178912143	1.0516236247802242	0.36536030341340076	0.9999999999999998	84	./Project_wg_result1733327946_GSEA/hsa05163.png	21	5532;468;567;340061;6714;811;2923;3661;9826;3134;581;6009;3845;51806;4790;637;207;810;54205;3685;2932	AKT1;ARHGEF11;ATF4;B2M;BAX;BID;CALML3;CALML5;CALR;CYCS;GSK3B;HLA-F;IRF3;ITGAV;KRAS;NFKB1;PDIA3;PPP3CB;RHEB;SRC;STING1
hsa00020	Citrate cycle (TCA cycle)	http://www.kegg.jp/kegg-bin/show_pathway?hsa00020+8802+8801+47+3419+4190+6392+4191+50+55753+8803+3421+5160+3420+5162+4967	0.38561742805610394	1.0652206238706605	0.375886524822695	0.9999999999999998	28	./Project_wg_result1733327946_GSEA/hsa00020.png	15	8802;8801;47;3419;4190;6392;4191;50;55753;8803;3421;5160;3420;5162;4967	ACLY;ACO2;IDH3A;IDH3B;IDH3G;MDH1;MDH2;OGDH;OGDHL;PDHA1;PDHB;SDHD;SUCLA2;SUCLG1;SUCLG2
hsa04137	Mitophagy	http://www.kegg.jp/kegg-bin/show_pathway?hsa04137+8878+54543+468+9451+6714	0.33801872202195904	1.0512094939658052	0.38303693570451436	0.9999999999999998	57	./Project_wg_result1733327946_GSEA/hsa04137.png	5	8878;54543;468;9451;6714	ATF4;EIF2AK3;SQSTM1;SRC;TOMM7
hsa00480	Glutathione metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa00480+2882+51060+2878+9446+2877+2950+9027+4258+50484+2687+373156+4257	0.3546289099729879	1.0574198486166368	0.3861788617886179	0.9999999999999998	41	./Project_wg_result1733327946_GSEA/hsa00480.png	12	2882;51060;2878;9446;2877;2950;9027;4258;50484;2687;373156;4257	GGT5;GPX2;GPX3;GPX7;GSTK1;GSTO1;GSTP1;MGST1;MGST2;NAT8;RRM2B;TXNDC12
hsa00564	Glycerophospholipid metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa00564+8443+8605+9663+23659+123745+64850+81490+10554+375775+10423+1609+1120+9926+64900+9489+23761	0.3472282089659	1.0508780014696946	0.3904494382022472	0.9999999999999998	46	./Project_wg_result1733327946_GSEA/hsa00564.png	16	8443;8605;9663;23659;123745;64850;81490;10554;375775;10423;1609;1120;9926;64900;9489;23761	AGPAT1;CDIPT;CHKB;DGKQ;ETNPPL;GNPAT;LPGAT1;LPIN2;LPIN3;PGS1;PISD;PLA2G15;PLA2G4C;PLA2G4E;PNPLA7;PTDSS2
hsa04550	Signaling pathways regulating pluripotency of stem cells	http://www.kegg.jp/kegg-bin/show_pathway?hsa04550+83729+2103+3845+207+1857+2932+5894+5605+51384+7703	0.3799505676214432	1.055200273112685	0.3914956011730205	0.9999999999999998	29	./Project_wg_result1733327946_GSEA/hsa04550.png	10	83729;2103;3845;207;1857;2932;5894;5605;51384;7703	AKT1;DVL3;ESRRB;GSK3B;INHBE;KRAS;MAP2K2;PCGF2;RAF1;WNT16
hsa04068	FoxO signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04068+8743+6648+10769+2033+3643+3845+207	0.3532950528589411	1.0625854096475085	0.39319727891156464	0.9999999999999998	45	./Project_wg_result1733327946_GSEA/hsa04068.png	7	8743;6648;10769;2033;3643;3845;207	AKT1;EP300;INSR;KRAS;PLK2;SOD2;TNFSF10
hsa04659	Th17 cell differentiation	http://www.kegg.jp/kegg-bin/show_pathway?hsa04659+5532+4794+6257+5335+3123+4790	0.36465441855422653	1.052077584217521	0.39504373177842567	0.9999999999999998	33	./Project_wg_result1733327946_GSEA/hsa04659.png	6	5532;4794;6257;5335;3123;4790	HLA-DRB1;NFKB1;NFKBIE;PLCG1;PPP3CB;RXRB
hsa00240	Pyrimidine metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa00240+957+1890+1503+124583+1723+4832+50484+56474+953+51251+1854+22978+4830	0.3677286256092908	1.0572839430120655	0.3983286908077994	0.9999999999999998	33	./Project_wg_result1733327946_GSEA/hsa00240.png	13	957;1890;1503;124583;1723;4832;50484;56474;953;51251;1854;22978;4830	CANT1;CTPS1;CTPS2;DHODH;DUT;ENTPD1;ENTPD5;NME1;NME3;NT5C2;NT5C3A;RRM2B;TYMP
hsa05120	Epithelial cell signaling in Helicobacter pylori infection	http://www.kegg.jp/kegg-bin/show_pathway?hsa05120+6714+5335+5336+6868+102+4790+5058+537+528+5970+523+529+5599+526	0.36849434472945997	1.053065605316088	0.4	0.9999999999999998	33	./Project_wg_result1733327946_GSEA/hsa05120.png	14	6714;5335;5336;6868;102;4790;5058;537;528;5970;523;529;5599;526	ADAM10;ADAM17;ATP6AP1;ATP6V1A;ATP6V1B2;ATP6V1C1;ATP6V1E1;MAPK8;NFKB1;PAK1;PLCG1;PLCG2;RELA;SRC
hsa04657	IL-17 signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04657+338324+3934+6279+6280+7184	0.37842727898049516	1.0521887684191995	0.40256045519203415	0.9999999999999998	27	./Project_wg_result1733327946_GSEA/hsa04657.png	5	338324;3934;6279;6280;7184	HSP90B1;LCN2;S100A7A;S100A8;S100A9
hsa00052	Galactose metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa00052+80201+57016	0.4015854933966036	1.0447418345165742	0.4069767441860465	0.9999999999999998	21	./Project_wg_result1733327946_GSEA/hsa00052.png	2	80201;57016	AKR1B10;HKDC1
hsa04622	RIG-I-like receptor signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04622+9636+340061+3661+843+4790+8737+5970+4793+5599+8717+23586+26007+79671	0.38195129168868425	1.0349397464656058	0.4098124098124098	0.9999999999999998	26	./Project_wg_result1733327946_GSEA/hsa04622.png	13	9636;340061;3661;843;4790;8737;5970;4793;5599;8717;23586;26007;79671	CASP10;IRF3;ISG15;MAPK8;NFKB1;NFKBIB;NLRX1;RELA;RIGI;RIPK1;STING1;TKFC;TRADD
hsa04917	Prolactin signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04917+6714+1447+25759+3845+4790+207+2932+5894+5605+5970+5599	0.3653459152825901	1.0383469693727392	0.4106628242074928	0.9999999999999998	29	./Project_wg_result1733327946_GSEA/hsa04917.png	11	6714;1447;25759;3845;4790;207;2932;5894;5605;5970;5599	AKT1;CSN2;GSK3B;KRAS;MAP2K2;MAPK8;NFKB1;RAF1;RELA;SHC2;SRC
hsa00232	Caffeine metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa00232+9+1549+1548	0.5419739899487627	1.059974410711331	0.41624365482233505	0.9999999999999998	6	./Project_wg_result1733327946_GSEA/hsa00232.png	3	9;1549;1548	CYP2A6;CYP2A7;NAT1
hsa04933	AGE-RAGE signaling pathway in diabetic complications	http://www.kegg.jp/kegg-bin/show_pathway?hsa04933+183+1287+1281+5335+5336+1278+581+3845+4790+207	0.3436705736981732	1.0282502041442714	0.4196675900277008	0.9999999999999998	38	./Project_wg_result1733327946_GSEA/hsa04933.png	10	183;1287;1281;5335;5336;1278;581;3845;4790;207	AGT;AKT1;BAX;COL1A2;COL3A1;COL4A5;KRAS;NFKB1;PLCG1;PLCG2
hsa05169	Epstein-Barr virus infection	http://www.kegg.jp/kegg-bin/show_pathway?hsa05169+9636+567+4734+811+2923+4794+3661+4791+5336+3134+581+10379+3123+4790+637+207+54205	0.3067123336537837	1.0246343797536894	0.42698019801980197	0.9999999999999998	92	./Project_wg_result1733327946_GSEA/hsa05169.png	17	9636;567;4734;811;2923;4794;3661;4791;5336;3134;581;10379;3123;4790;637;207;54205	AKT1;B2M;BAX;BID;CALR;CYCS;HLA-DRB1;HLA-F;IRF3;IRF9;ISG15;NEDD4;NFKB1;NFKB2;NFKBIE;PDIA3;PLCG2
hsa05224	Breast cancer	http://www.kegg.jp/kegg-bin/show_pathway?hsa05224+2324+4791+25759+581+3845+207+1857+2932+5894	0.3578414750221265	1.0170302108247327	0.430835734870317	0.9999999999999998	31	./Project_wg_result1733327946_GSEA/hsa05224.png	9	2324;4791;25759;581;3845;207;1857;2932;5894	AKT1;BAX;DVL3;FLT4;GSK3B;KRAS;NFKB2;RAF1;SHC2
hsa00565	Ether lipid metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa00565+8605+8540+123745+79153+5051	0.4142502106989262	1.0260567435585706	0.447178002894356	0.9999999999999998	16	./Project_wg_result1733327946_GSEA/hsa00565.png	5	8605;8540;123745;79153;5051	AGPS;GDPD3;PAFAH2;PLA2G4C;PLA2G4E
hsa03050	Proteasome	http://www.kegg.jp/kegg-bin/show_pathway?hsa03050+23198+5699+5698+5717+11047+5718+10197+10213+5721+5714+5683+5686+5707+5701+5689+5704+5682+9861+5713+5696+5710+5690+5688+5694+5702+5695	0.3442319258977271	1.022233975601272	0.45260347129506007	0.9999999999999998	42	./Project_wg_result1733327946_GSEA/hsa03050.png	26	23198;5699;5698;5717;11047;5718;10197;10213;5721;5714;5683;5686;5707;5701;5689;5704;5682;9861;5713;5696;5710;5690;5688;5694;5702;5695	ADRM1;PSMA1;PSMA2;PSMA5;PSMA7;PSMB1;PSMB10;PSMB2;PSMB6;PSMB7;PSMB8;PSMB9;PSMC2;PSMC3;PSMC4;PSMD1;PSMD11;PSMD12;PSMD14;PSMD4;PSMD6;PSMD7;PSMD8;PSME2;PSME3;PSME4
hsa05200	Pathways in cancer	http://www.kegg.jp/kegg-bin/show_pathway?hsa05200+10319+183+2324+1287+3912+284217+6257+4791+9826+3827+5335+9817+9446+3915+7184+5336+2950+581+2033+238+3845+3910+3913+4258+51806+4790+2147+637+207+810+114112+4437+54205+54583+1857+3685+4257+2932+8030+5894+1282+6921+2946+2941+5338+1496+2335+5371+5605+5970+7296+816+51384	0.2791173274229451	1.0101973770633428	0.452894438138479	0.9999999999999998	158	./Project_wg_result1733327946_GSEA/hsa05200.png	53	10319;183;2324;1287;3912;284217;6257;4791;9826;3827;5335;9817;9446;3915;7184;5336;2950;581;2033;238;3845;3910;3913;4258;51806;4790;2147;637;207;810;114112;4437;54205;54583;1857;3685;4257;2932;8030;5894;1282;6921;2946;2941;5338;1496;2335;5371;5605;5970;7296;816;51384	AGT;AKT1;ALK;ARHGEF11;BAX;BID;CALML3;CALML5;CAMK2B;CCDC6;COL4A1;COL4A5;CTNNA2;CYCS;DVL3;EGLN1;ELOC;EP300;F2;FLT4;FN1;GSK3B;GSTA4;GSTM2;GSTO1;GSTP1;HSP90B1;ITGAV;KEAP1;KNG1;KRAS;LAMA1;LAMA4;LAMB1;LAMB2;LAMC1;LAMC3;MAP2K2;MGST1;MGST2;MSH3;NFKB1;NFKB2;PLCG1;PLCG2;PLD2;PML;RAF1;RELA;RXRB;TXNRD1;TXNRD3;WNT16
hsa00561	Glycerolipid metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa00561+57016+219+9663+3990+10554+1609+64900	0.3543059755037279	0.992324700839389	0.45894428152492667	0.9999999999999998	31	./Project_wg_result1733327946_GSEA/hsa00561.png	7	57016;219;9663;3990;10554;1609;64900	AGPAT1;AKR1B10;ALDH1B1;DGKQ;LIPC;LPIN2;LPIN3
hsa04915	Estrogen signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04915+3868+8689+3857+468+6714+3866+3861+3872+3858+7184+3880+25759+3845+51806+207+810	0.3082696046397323	0.996613190233063	0.4645669291338583	0.9999999999999998	60	./Project_wg_result1733327946_GSEA/hsa04915.png	16	3868;8689;3857;468;6714;3866;3861;3872;3858;7184;3880;25759;3845;51806;207;810	AKT1;ATF4;CALML3;CALML5;HSP90B1;KRAS;KRT10;KRT14;KRT15;KRT16;KRT17;KRT19;KRT36;KRT9;SHC2;SRC
hsa04114	Oocyte meiosis	http://www.kegg.jp/kegg-bin/show_pathway?hsa04114+5532+6195+5519+29882+6197+5529+51806+810+64682+8697	0.3205844781988011	0.9867399780065577	0.4672897196261682	0.9999999999999998	47	./Project_wg_result1733327946_GSEA/hsa04114.png	10	5532;6195;5519;29882;6197;5529;51806;810;64682;8697	ANAPC1;ANAPC2;CALML3;CALML5;CDC23;PPP2R1B;PPP2R5E;PPP3CB;RPS6KA1;RPS6KA3
hsa04720	Long-term potentiation	http://www.kegg.jp/kegg-bin/show_pathway?hsa04720+5532+468+6195+2905+2033+6197+3845+51806+810	0.34657549939157595	0.9989675729874465	0.47005988023952094	0.9999999999999998	36	./Project_wg_result1733327946_GSEA/hsa04720.png	9	5532;468;6195;2905;2033;6197;3845;51806;810	ATF4;CALML3;CALML5;EP300;GRIN2C;KRAS;PPP3CB;RPS6KA1;RPS6KA3
hsa04810	Regulation of actin cytoskeleton	http://www.kegg.jp/kegg-bin/show_pathway?hsa04810+733+731+7074+6714+730+3984+3693+3691+729+3827+732+3689+735+3845+2147+5058+207+56924+727+3685+4629+54961+2934+6237+5894	0.28736200721367405	0.9993492323871902	0.47058823529411764	0.9999999999999998	111	./Project_wg_result1733327946_GSEA/hsa04810.png	25	733;731;7074;6714;730;3984;3693;3691;729;3827;732;3689;735;3845;2147;5058;207;56924;727;3685;4629;54961;2934;6237;5894	AKT1;C5;C6;C7;C8A;C8B;C8G;C9;F2;GSN;ITGAV;ITGB2;ITGB4;ITGB5;KNG1;KRAS;LIMK1;MYH11;PAK1;PAK6;RAF1;RRAS;SRC;SSH3;TIAM1
hsa04215	Apoptosis	http://www.kegg.jp/kegg-bin/show_pathway?hsa04215+581+637+57448+54205	0.42412210473058465	0.9965425150950069	0.4855305466237942	0.9999999999999998	13	./Project_wg_result1733327946_GSEA/hsa04215.png	4	581;637;57448;54205	BAX;BID;BIRC6;CYCS
hsa00470	D-Amino acid metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa00470+8528+1610+2744	0.5248110451112806	1.0108099232157468	0.486159169550173	0.9999999999999998	6	./Project_wg_result1733327946_GSEA/hsa00470.png	3	8528;1610;2744	DAO;DDO;GLS
hsa05235	PD-L1 expression and PD-1 checkpoint pathway in cancer	http://www.kegg.jp/kegg-bin/show_pathway?hsa05235+5532+4794+5335+238+3845+4790+207	0.3307926264554647	0.9802426435698594	0.48951048951048953	0.9999999999999998	39	./Project_wg_result1733327946_GSEA/hsa05235.png	7	5532;4794;5335;238;3845;4790;207	AKT1;ALK;KRAS;NFKB1;NFKBIE;PLCG1;PPP3CB
hsa04213	Longevity regulating pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04213+1410+6648+3643+3845+207+847+5563+8503+5295+81570+5571+208	0.3464388330013186	0.9618003250559553	0.5238095238095238	0.9999999999999998	30	./Project_wg_result1733327946_GSEA/hsa04213.png	12	1410;6648;3643;3845;207;847;5563;8503;5295;81570;5571;208	AKT1;AKT2;CAT;CLPB;CRYAB;INSR;KRAS;PIK3R1;PIK3R3;PRKAA2;PRKAG1;SOD2
hsa00051	Fructose and mannose metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa00051+80201+57016+55556	0.35322777426284224	0.9535499818075883	0.5251076040172167	0.9999999999999998	28	./Project_wg_result1733327946_GSEA/hsa00051.png	3	80201;57016;55556	AKR1B10;ENOSF1;HKDC1
hsa00310	Lysine degradation	http://www.kegg.jp/kegg-bin/show_pathway?hsa00310+51268+1962+219+8985+5351	0.33696978721378285	0.9484914061327782	0.5260115606936416	0.9999999999999998	30	./Project_wg_result1733327946_GSEA/hsa00310.png	5	51268;1962;219;8985;5351	ALDH1B1;EHHADH;PIPOX;PLOD1;PLOD3
hsa04211	Longevity regulating pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04211+468+6648+581+10645+6009+3643+3845+4790+207	0.33110718254214233	0.955222008948972	0.5357142857142857	0.9999999999999998	37	./Project_wg_result1733327946_GSEA/hsa04211.png	9	468;6648;581;10645;6009;3643;3845;4790;207	AKT1;ATF4;BAX;CAMKK2;INSR;KRAS;NFKB1;RHEB;SOD2
hsa05030	Cocaine addiction	http://www.kegg.jp/kegg-bin/show_pathway?hsa05030+468+2905	0.3941991144779846	0.951618734060848	0.5367762128325508	0.9999999999999998	14	./Project_wg_result1733327946_GSEA/hsa05030.png	2	468;2905	ATF4;GRIN2C
hsa04136	Autophagy	http://www.kegg.jp/kegg-bin/show_pathway?hsa04136+79065+23192+26100+55102+5289+55054	0.38430381186929596	0.9379918308328089	0.5414781297134238	0.9999999999999998	15	./Project_wg_result1733327946_GSEA/hsa04136.png	6	79065;23192;26100;55102;5289;55054	ATG16L1;ATG2B;ATG4B;ATG9A;PIK3C3;WIPI2
hsa04072	Phospholipase D signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04072+183+8605+123745+5335+5336+25759+6009+3643+3845+10554+1609+2147+207	0.3117003207154972	0.9533374652901209	0.5465587044534413	0.9999999999999998	50	./Project_wg_result1733327946_GSEA/hsa04072.png	13	183;8605;123745;5335;5336;25759;6009;3643;3845;10554;1609;2147;207	AGPAT1;AGT;AKT1;DGKQ;F2;INSR;KRAS;PLA2G4C;PLA2G4E;PLCG1;PLCG2;RHEB;SHC2
hsa05323	Rheumatoid arthritis	http://www.kegg.jp/kegg-bin/show_pathway?hsa05323+1493+3689+3123+3606+1514+537+528+523+529+526+51606+3108	0.35297933915171364	0.9475056088933749	0.5516717325227963	0.9999999999999998	23	./Project_wg_result1733327946_GSEA/hsa05323.png	12	1493;3689;3123;3606;1514;537;528;523;529;526;51606;3108	ATP6AP1;ATP6V1A;ATP6V1B2;ATP6V1C1;ATP6V1E1;ATP6V1H;CTLA4;CTSL;HLA-DMA;HLA-DRB1;IL18;ITGB2
hsa04930	Type II diabetes mellitus	http://www.kegg.jp/kegg-bin/show_pathway?hsa04930+80201	0.37961554655515256	0.9356109855022275	0.5519379844961241	0.9999999999999998	17	./Project_wg_result1733327946_GSEA/hsa04930.png	1	80201	HKDC1
hsa00630	Glyoxylate and dicarboxylate metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa00630+54363+2653+189+84532+51179+84693+4190+4191+50+847+5095+283871+5096+6472	0.33212424430073	0.93400904728735	0.5578034682080925	0.9999999999999998	30	./Project_wg_result1733327946_GSEA/hsa00630.png	14	54363;2653;189;84532;51179;84693;4190;4191;50;847;5095;283871;5096;6472	ACO2;ACSS1;AGXT;CAT;GCSH;HAO1;HAO2;MCEE;MDH1;MDH2;PCCA;PCCB;PGP;SHMT2
hsa02010	ABC transporters	http://www.kegg.jp/kegg-bin/show_pathway?hsa02010+10060+5825+215	0.35315876157476594	0.9410815207852471	0.5582450832072617	0.9999999999999998	24	./Project_wg_result1733327946_GSEA/hsa02010.png	3	10060;5825;215	ABCC9;ABCD1;ABCD3
hsa05031	Amphetamine addiction	http://www.kegg.jp/kegg-bin/show_pathway?hsa05031+5532+468+2905	0.34784071203123096	0.9235099702075644	0.5642201834862385	0.9999999999999998	23	./Project_wg_result1733327946_GSEA/hsa05031.png	3	5532;468;2905	ATF4;GRIN2C;PPP3CB
hsa05020	Prion disease	http://www.kegg.jp/kegg-bin/show_pathway?hsa05020+733+5532+731+468+9451+4706+3309+730+2905+729+3915+732+735+293+581+7280+9377+7416+1347+727+54205+4684+2932+539+522+292+5717+6392+51807	0.2703727904999985	0.9548670926908055	0.5684931506849316	0.9999999999999998	158	./Project_wg_result1733327946_GSEA/hsa05020.png	29	733;5532;731;468;9451;4706;3309;730;2905;729;3915;732;735;293;581;7280;9377;7416;1347;727;54205;4684;2932;539;522;292;5717;6392;51807	ATF4;ATP5PF;ATP5PO;BAX;C5;C6;C7;C8A;C8B;C8G;C9;COX5A;COX7A2;CYCS;EIF2AK3;GRIN2C;GSK3B;HSPA5;LAMC1;NCAM1;NDUFAB1;PPP3CB;PSMD11;SDHD;SLC25A5;SLC25A6;TUBA8;TUBB2A;VDAC1
hsa05217	Basal cell carcinoma	http://www.kegg.jp/kegg-bin/show_pathway?hsa05217+581+1857+2932+51384	0.46479103896568064	0.9218593290404163	0.5687285223367697	0.9999999999999998	7	./Project_wg_result1733327946_GSEA/hsa05217.png	4	581;1857;2932;51384	BAX;DVL3;GSK3B;WNT16
hsa04662	B cell receptor signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04662+5532+10892+4794+3636+5336+3845+4790+207+2932+5894+118788+5605+5970+4793	0.3159708456132973	0.9200231718060753	0.5700280112044818	0.9999999999999998	36	./Project_wg_result1733327946_GSEA/hsa04662.png	14	5532;10892;4794;3636;5336;3845;4790;207;2932;5894;118788;5605;5970;4793	AKT1;GSK3B;INPPL1;KRAS;MALT1;MAP2K2;NFKB1;NFKBIB;NFKBIE;PIK3AP1;PLCG2;PPP3CB;RAF1;RELA
hsa00650	Butanoate metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa00650+1962+3157+65985+116285+7915+348158+123876	0.35186842182295625	0.9143222297922206	0.5720930232558139	0.9999999999999998	20	./Project_wg_result1733327946_GSEA/hsa00650.png	7	1962;3157;65985;116285;7915;348158;123876	AACS;ACSM1;ACSM2A;ACSM2B;ALDH5A1;EHHADH;HMGCS1
