geneSet	description	link	enrichmentScore	normalizedEnrichmentScore	pValue	FDR	size	plotPath	leadingEdgeNum	leadingEdgeId	userId
hsa05235	PD-L1 expression and PD-1 checkpoint pathway in cancer	http://www.kegg.jp/kegg-bin/show_pathway?hsa05235+4793+207+5291+5728+5595	0.1572518814400652	0.5137715627109692	0.9963302752293578	0.9990205121690316	39	./Project_wg_result1733328043_GSEA/hsa05235.png	5	4793;207;5291;5728;5595	AKT1;MAPK3;NFKBIB;PIK3CB;PTEN
hsa04115	p53 signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04115+2810+84883+83667+581+54205+5728	0.4074889897875078	1.127059345117178	0.3020257826887661	0.9995600926696436	19	./Project_wg_result1733328043_GSEA/hsa04115.png	6	2810;84883;83667;581;54205;5728	AIFM2;BAX;CYCS;PTEN;SESN2;SFN
hsa04071	Sphingolipid signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04071+9517+3827+207+5337+29956+1509+581+427+5338+5291+10558+5728+6609+5595	0.30817085841594805	1.0735273610940235	0.3453887884267631	0.9999999999999998	53	./Project_wg_result1733328043_GSEA/hsa04071.png	14	9517;3827;207;5337;29956;1509;581;427;5338;5291;10558;5728;6609;5595	AKT1;ASAH1;BAX;CERS2;CTSD;KNG1;MAPK3;PIK3CB;PLD1;PLD2;PTEN;SMPD1;SPTLC1;SPTLC2
hsa04726	Serotonergic synapse	http://www.kegg.jp/kegg-bin/show_pathway?hsa04726+242+1565+1557+351+5742+8605+5595+55970+4129	0.3261977508661775	1.0466657861950366	0.35435992578849723	0.9999999999999998	35	./Project_wg_result1733328043_GSEA/hsa04726.png	9	242;1565;1557;351;5742;8605;5595;55970;4129	ALOX12B;APP;CYP2C19;CYP2D6;GNG12;MAOB;MAPK3;PLA2G4C;PTGS1
hsa01232	Nucleotide metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa01232+957+22978+953+1716+51251+204+129607+30833+1635+54963+7084+205+84284+100+4830+56474+51292+1854+83549+4860+9615+102157402+1503+159+51816+10201+1890+3615+50484	0.3010721144525643	1.0519000308440924	0.35714285714285715	0.9999999999999998	50	./Project_wg_result1733328043_GSEA/hsa01232.png	29	957;22978;953;1716;51251;204;129607;30833;1635;54963;7084;205;84284;100;4830;56474;51292;1854;83549;4860;9615;102157402;1503;159;51816;10201;1890;3615;50484	ADA;ADA2;ADSS2;AK2;AK4;AK6;CMPK2;CTPS1;CTPS2;DCTD;DGUOK;DUT;ENTPD1;ENTPD5;GDA;GMPR2;IMPDH2;NME1;NME6;NT5C;NT5C2;NT5C3A;NTPCR;PNP;RRM2B;TK2;TYMP;UCK1;UCKL1
hsa01040	Biosynthesis of unsaturated fatty acids	http://www.kegg.jp/kegg-bin/show_pathway?hsa01040+8310+3295+51+6342+570+30	0.4053970619286314	1.0707683359724265	0.3669201520912547	0.9999999999999998	16	./Project_wg_result1733328043_GSEA/hsa01040.png	6	8310;3295;51;6342;570;30	ACAA1;ACOX1;ACOX3;BAAT;HSD17B4;SCP2
hsa04623	Cytosolic DNA-sensing pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04623+4793+3606+834+79792+29110+11128+84265+23586+3661	0.33872753034354774	1.0340943479904023	0.3947826086956522	0.9999999999999998	27	./Project_wg_result1733328043_GSEA/hsa04623.png	9	4793;3606;834;79792;29110;11128;84265;23586;3661	CASP1;GSDMD;IL18;IRF3;NFKBIB;POLR3A;POLR3GL;RIGI;TBK1
hsa00592	alpha-Linolenic acid metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa00592+8310+51+8605+30+151056	0.4655382388115864	1.0499812120333816	0.3973384030418251	0.9999999999999998	8	./Project_wg_result1733328043_GSEA/hsa00592.png	5	8310;51;8605;30;151056	ACAA1;ACOX1;ACOX3;PLA2G4C;PLB1
hsa00561	Glycerolipid metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa00561+23175+346606+219+84649+2717+55750+9663+10554+57016+7920+1609	0.33403582431840007	1.0317722995772831	0.39823008849557523	0.9999999999999998	31	./Project_wg_result1733328043_GSEA/hsa00561.png	11	23175;346606;219;84649;2717;55750;9663;10554;57016;7920;1609	ABHD16A;AGK;AGPAT1;AKR1B10;ALDH1B1;DGAT2;DGKQ;GLA;LPIN1;LPIN2;MOGAT3
hsa00604	Glycosphingolipid biosynthesis	http://www.kegg.jp/kegg-bin/show_pathway?hsa00604+3073+3074+9197+2720	0.5656513523991582	1.0777430768046121	0.4046610169491525	0.9999999999999998	5	./Project_wg_result1733328043_GSEA/hsa00604.png	4	3073;3074;9197;2720	GLB1;HEXA;HEXB;SLC33A1
hsa05143	African trypanosomiasis	http://www.kegg.jp/kegg-bin/show_pathway?hsa05143+3606+3827	0.3961737334655947	1.031125675241435	0.41304347826086957	0.9999999999999998	15	./Project_wg_result1733328043_GSEA/hsa05143.png	2	3606;3827	IL18;KNG1
hsa00785	Lipoic acid metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa00785+5162+387787+2731+5160+1743+593+55753+1738+1737+4967+55526	0.3830778704132024	1.0211694496111117	0.42230347349177333	0.9999999999999998	17	./Project_wg_result1733328043_GSEA/hsa00785.png	11	5162;387787;2731;5160;1743;593;55753;1738;1737;4967;55526	BCKDHA;DHTKD1;DLAT;DLD;DLST;GLDC;LIPT2;OGDH;OGDHL;PDHA1;PDHB
hsa00062	Fatty acid elongation	http://www.kegg.jp/kegg-bin/show_pathway?hsa00062+5538+51102+117145+122970+9524+3033+3030	0.3888378960832547	1.0233742785208988	0.42452830188679247	0.9999999999999998	15	./Project_wg_result1733328043_GSEA/hsa00062.png	7	5538;51102;117145;122970;9524;3033;3030	ACOT4;HADH;HADHA;MECR;PPT1;TECR;THEM4
hsa04550	Signaling pathways regulating pluripotency of stem cells	http://www.kegg.jp/kegg-bin/show_pathway?hsa04550+7703+83729+1857+207	0.33408551236204975	1.012596837739955	0.4308510638297872	0.9999999999999998	29	./Project_wg_result1733328043_GSEA/hsa04550.png	4	7703;83729;1857;207	AKT1;DVL3;INHBE;PCGF2
hsa04261	Adrenergic signaling in cardiomyocytes	http://www.kegg.jp/kegg-bin/show_pathway?hsa04261+183+781+6543+59285+207	0.29751697839300173	0.9935704852885885	0.44858156028368795	0.9999999999999998	44	./Project_wg_result1733328043_GSEA/hsa04261.png	5	183;781;6543;59285;207	AGT;AKT1;CACNA2D1;CACNG6;SLC8A2
hsa04924	Renin secretion	http://www.kegg.jp/kegg-bin/show_pathway?hsa04924+183+2983+2982+51806+1508	0.35067552412918834	0.991148360700978	0.46226415094339623	0.9999999999999998	21	./Project_wg_result1733328043_GSEA/hsa04924.png	5	183;2983;2982;51806;1508	AGT;CALML5;CTSB;GUCY1A1;GUCY1B1
hsa00860	Porphyrin metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa00860+54577+1356+211+54658+54600+54578+3163	0.3155352020460844	0.9856310902667624	0.46819787985865724	0.9999999999999998	32	./Project_wg_result1733328043_GSEA/hsa00860.png	7	54577;1356;211;54658;54600;54578;3163	ALAS1;CP;HMOX2;UGT1A1;UGT1A6;UGT1A7;UGT1A9
hsa05142	Chagas disease	http://www.kegg.jp/kegg-bin/show_pathway?hsa05142+811+3827+207+2769+718+714+713+5291	0.30127263576239083	0.9697338810383097	0.48035714285714287	0.9999999999999998	36	./Project_wg_result1733328043_GSEA/hsa05142.png	8	811;3827;207;2769;718;714;713;5291	AKT1;C1QB;C1QC;C3;CALR;GNA15;KNG1;PIK3CB
hsa00983	Drug metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa00983+8824+54577+9+1066+2950+2946	0.2850785139869575	0.9894435744649216	0.4812925170068027	0.9999999999999998	56	./Project_wg_result1733328043_GSEA/hsa00983.png	6	8824;54577;9;1066;2950;2946	CES1;CES2;GSTM2;GSTP1;NAT1;UGT1A7
hsa05417	Lipid and atherosclerosis	http://www.kegg.jp/kegg-bin/show_pathway?hsa05417+8743+30001+6648+3606+3309+834+5906+207+19+581+3306+1555+468+5291+335+51806+7184+54205	0.25300517095136443	0.9864591914568016	0.49512987012987014	0.9999999999999998	98	./Project_wg_result1733328043_GSEA/hsa05417.png	18	8743;30001;6648;3606;3309;834;5906;207;19;581;3306;1555;468;5291;335;51806;7184;54205	ABCA1;AKT1;APOA1;ATF4;BAX;CALML5;CASP1;CYCS;CYP2B6;ERO1A;HSP90B1;HSPA2;HSPA5;IL18;PIK3CB;RAP1A;SOD2;TNFSF10
hsa05217	Basal cell carcinoma	http://www.kegg.jp/kegg-bin/show_pathway?hsa05217+1857+581+578+51384	0.46099207819183036	0.971397636132609	0.5085066162570888	0.9999999999999998	7	./Project_wg_result1733328043_GSEA/hsa05217.png	4	1857;581;578;51384	BAK1;BAX;DVL3;WNT16
hsa00590	Arachidonic acid metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa00590+242+1557+5740+59344+5742+1555+2687+8605	0.3065165784630558	0.9684157791440705	0.5179856115107914	0.9999999999999998	32	./Project_wg_result1733328043_GSEA/hsa00590.png	8	242;1557;5740;59344;5742;1555;2687;8605	ALOX12B;ALOXE3;CYP2B6;CYP2C19;GGT5;PLA2G4C;PTGIS;PTGS1
hsa00190	Oxidative phosphorylation	http://www.kegg.jp/kegg-bin/show_pathway?hsa00190+1337+9551+513+27068+54205+4711+1327+1347+506+539+1329+1537+1350+5464+4695+4702+7384+1345+4707+522+4705+498+4715+6390+54539+515+10632+7381+1355+9550+7385+10476+4698+4725+4700+1340+4708+9114	0.25594348764528607	0.9533397608360638	0.5373134328358209	0.9999999999999998	81	./Project_wg_result1733328043_GSEA/hsa00190.png	38	1337;9551;513;27068;54205;4711;1327;1347;506;539;1329;1537;1350;5464;4695;4702;7384;1345;4707;522;4705;498;4715;6390;54539;515;10632;7381;1355;9550;7385;10476;4698;4725;4700;1340;4708;9114	ATP5F1A;ATP5F1B;ATP5F1D;ATP5MF;ATP5MG;ATP5PB;ATP5PD;ATP5PF;ATP5PO;ATP6V0D1;ATP6V1G1;COX15;COX4I1;COX5B;COX6A1;COX6B1;COX6C;COX7A2;COX7C;CYC1;CYCS;NDUFA10;NDUFA2;NDUFA5;NDUFA6;NDUFA8;NDUFB1;NDUFB11;NDUFB2;NDUFB5;NDUFB9;NDUFS5;PPA1;PPA2;SDHB;UQCRB;UQCRC1;UQCRC2
hsa04210	Apoptosis	http://www.kegg.jp/kegg-bin/show_pathway?hsa04210+8743+143+207+824+1520+1509+581+468+5291+7846+54205+8722+1075+1508+5595	0.26401249930412873	0.9606689788426314	0.5381944444444444	0.9999999999999998	65	./Project_wg_result1733328043_GSEA/hsa04210.png	15	8743;143;207;824;1520;1509;581;468;5291;7846;54205;8722;1075;1508;5595	AKT1;ATF4;BAX;CAPN2;CTSB;CTSC;CTSD;CTSF;CTSS;CYCS;MAPK3;PARP4;PIK3CB;TNFSF10;TUBA1A
hsa02010	ABC transporters	http://www.kegg.jp/kegg-bin/show_pathway?hsa02010+10060+215+5825+19	0.3271177430989053	0.9427464687799497	0.5391459074733096	0.9999999999999998	24	./Project_wg_result1733328043_GSEA/hsa02010.png	4	10060;215;5825;19	ABCA1;ABCC9;ABCD1;ABCD3
hsa00640	Propanoate metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa00640+8310+1962+3945+84532+51	0.3000779320192221	0.9328890038161212	0.5471014492753623	0.9999999999999998	30	./Project_wg_result1733328043_GSEA/hsa00640.png	5	8310;1962;3945;84532;51	ACOX1;ACOX3;ACSS1;EHHADH;LDHB
hsa04960	Aldosterone-regulated sodium reabsorption	http://www.kegg.jp/kegg-bin/show_pathway?hsa04960+2810+23327+5291+5595	0.36136600008661574	0.9219664313286835	0.5549242424242424	0.9999999999999998	15	./Project_wg_result1733328043_GSEA/hsa04960.png	4	2810;23327;5291;5595	MAPK3;NEDD4L;PIK3CB;SFN
hsa04148	Efferocytosis	http://www.kegg.jp/kegg-bin/show_pathway?hsa04148+23659+5627+405+834+811+3685+19+140885+714+713+3693	0.25654690902763577	0.9211188036283199	0.576214405360134	0.9999999999999998	63	./Project_wg_result1733328043_GSEA/hsa04148.png	11	23659;5627;405;834;811;3685;19;140885;714;713;3693	ABCA1;ARNT;C1QB;C1QC;CALR;CASP1;ITGAV;ITGB5;PLA2G15;PROS1;SIRPA
hsa03060	Protein export	http://www.kegg.jp/kegg-bin/show_pathway?hsa03060+3309+5018+28972+60559+6729+23480+6726+11231	0.3299753914190734	0.915199698389105	0.5859375	0.9999999999999998	19	./Project_wg_result1733328043_GSEA/hsa03060.png	8	3309;5018;28972;60559;6729;23480;6726;11231	HSPA5;OXA1L;SEC61G;SEC63;SPCS1;SPCS3;SRP54;SRP9
hsa05230	Central carbon metabolism in cancer	http://www.kegg.jp/kegg-bin/show_pathway?hsa05230+80201+5214+5213+207+3945+5223+5162+2645+9997+5291+5315+5728+5595	0.2798461189855769	0.9238213931782001	0.5996376811594203	0.9999999999999998	44	./Project_wg_result1733328043_GSEA/hsa05230.png	13	80201;5214;5213;207;3945;5223;5162;2645;9997;5291;5315;5728;5595	AKT1;GCK;HKDC1;LDHB;MAPK3;PDHB;PFKM;PFKP;PGAM1;PIK3CB;PKM;PTEN;SCO2
hsa01212	Fatty acid metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa01212+8310+3295+1962+5538+51+33+6342+197322+51102+30	0.27652556070472956	0.901946590856312	0.6003552397868561	0.9999999999999998	40	./Project_wg_result1733328043_GSEA/hsa01212.png	10	8310;3295;1962;5538;51;33;6342;197322;51102;30	ACAA1;ACADL;ACOX1;ACOX3;ACSF3;EHHADH;HSD17B4;MECR;PPT1;SCP2
hsa04973	Carbohydrate digestion and absorption	http://www.kegg.jp/kegg-bin/show_pathway?hsa04973+2538+3101+6514	-0.32680075049578494	-0.8951505879628633	0.6033402922755741	0.9999999999999998	16	./Project_wg_result1733328043_GSEA/hsa04973.png	3	2538;3101;6514	G6PC1;HK3;SLC2A2
hsa04975	Fat digestion and absorption	http://www.kegg.jp/kegg-bin/show_pathway?hsa04975+346606+4547+84649+19+10999+335+10554	0.3143366652360281	0.9009928100890033	0.6046099290780141	0.9999999999999998	21	./Project_wg_result1733328043_GSEA/hsa04975.png	7	346606;4547;84649;19;10999;335;10554	ABCA1;AGPAT1;APOA1;DGAT2;MOGAT3;MTTP;SLC27A4
hsa04216	Ferroptosis	http://www.kegg.jp/kegg-bin/show_pathway?hsa04216+23516+5094+10162+51703+5093+2729+2879+2495+30061+112483+2512	-0.2908591387108335	-0.8959040941045104	0.6148796498905909	0.9999999999999998	27	./Project_wg_result1733328043_GSEA/hsa04216.png	11	23516;5094;10162;51703;5093;2729;2879;2495;30061;112483;2512	ACSL5;FTH1;FTL;GCLC;GPX4;LPCAT3;PCBP1;PCBP2;SAT2;SLC39A14;SLC40A1
hsa04722	Neurotrophin signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04722+4793+5906+207+581+397+468+5291+6197+51806+6272+5595+9261+5336+818	0.26145986945773053	0.8952780388409	0.6235093696763203	0.9999999999999998	50	./Project_wg_result1733328043_GSEA/hsa04722.png	14	4793;5906;207;581;397;468;5291;6197;51806;6272;5595;9261;5336;818	AKT1;ARHGDIB;ATF4;BAX;CALML5;CAMK2G;MAPK3;MAPKAPK2;NFKBIB;PIK3CB;PLCG2;RAP1A;RPS6KA3;SORT1
hsa04150	mTOR signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04150+23175+1857+207+83667+8649+9663+5291+2887+6197+28956+5728+5595+5563	0.24678213058671736	0.8969735025435575	0.6318407960199005	0.9999999999999998	67	./Project_wg_result1733328043_GSEA/hsa04150.png	13	23175;1857;207;83667;8649;9663;5291;2887;6197;28956;5728;5595;5563	AKT1;DVL3;GRB10;LAMTOR2;LAMTOR3;LPIN1;LPIN2;MAPK3;PIK3CB;PRKAA2;PTEN;RPS6KA3;SESN2
hsa01250	Biosynthesis of nucleotide sugars	http://www.kegg.jp/kegg-bin/show_pathway?hsa01250+64841+5236+55907+54187+7358+2584+2592+3101	-0.28438069602254235	-0.9049199894089491	0.6371490280777538	0.9999999999999998	28	./Project_wg_result1733328043_GSEA/hsa01250.png	8	64841;5236;55907;54187;7358;2584;2592;3101	CMAS;GALK1;GALT;GNPNAT1;HK3;NANS;PGM1;UGDH
hsa05161	Hepatitis B	http://www.kegg.jp/kegg-bin/show_pathway?hsa05161+1642+6777+57506+5604+369+5606+1385+5578+208+5599+4893+5605+8517+1643+6885+2885+2033+5111+6416	-0.238686027114915	-0.9077015971497974	0.6381418092909535	0.9999999999999998	64	./Project_wg_result1733328043_GSEA/hsa05161.png	19	1642;6777;57506;5604;369;5606;1385;5578;208;5599;4893;5605;8517;1643;6885;2885;2033;5111;6416	AKT2;ARAF;CREB1;DDB1;DDB2;EP300;GRB2;IKBKG;MAP2K1;MAP2K2;MAP2K3;MAP2K4;MAP3K7;MAPK8;MAVS;NRAS;PCNA;PRKCA;STAT5B
hsa00030	Pentose phosphate pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa00030+5214+9563+5213+6120	0.29353494771165756	0.8829855251998879	0.6427255985267035	0.9999999999999998	28	./Project_wg_result1733328043_GSEA/hsa00030.png	4	5214;9563;5213;6120	H6PD;PFKM;PFKP;RPE
hsa04931	Insulin resistance	http://www.kegg.jp/kegg-bin/show_pathway?hsa04931+5106+6774+5792+5295+10724+4846+5524+2997+5105+5499+8473+1385+11000+208+5599+5501+948+51085+10998+3667+32+6513+2538+6514+200186	-0.24015753181382843	-0.890023856705555	0.6438679245283019	0.9999999999999998	56	./Project_wg_result1733328043_GSEA/hsa04931.png	25	5106;6774;5792;5295;10724;4846;5524;2997;5105;5499;8473;1385;11000;208;5599;5501;948;51085;10998;3667;32;6513;2538;6514;200186	ACACB;AKT2;CD36;CREB1;CRTC2;G6PC1;GYS1;IRS1;MAPK8;MLXIPL;NOS3;OGA;OGT;PCK1;PCK2;PIK3R1;PPP1CA;PPP1CC;PTPA;PTPRF;SLC27A3;SLC27A5;SLC2A1;SLC2A2;STAT3
hsa04933	AGE-RAGE signaling pathway in diabetic complications	http://www.kegg.jp/kegg-bin/show_pathway?hsa04933+183+207+581+1287+5291+1281+5595	0.27272593626852815	0.8720511799555096	0.6535714285714286	0.9999999999999998	38	./Project_wg_result1733328043_GSEA/hsa04933.png	7	183;207;581;1287;5291;1281;5595	AGT;AKT1;BAX;COL3A1;COL4A5;MAPK3;PIK3CB
hsa01524	Platinum drug resistance	http://www.kegg.jp/kegg-bin/show_pathway?hsa01524+331+2938+4436+7155+2944+2956+1244+2941+2939	-0.2664862892950287	-0.8866725205927198	0.6544622425629291	0.9999999999999998	35	./Project_wg_result1733328043_GSEA/hsa01524.png	9	331;2938;4436;7155;2944;2956;1244;2941;2939	ABCC2;GSTA1;GSTA2;GSTA4;GSTM1;MSH2;MSH6;TOP2B;XIAP
hsa04911	Insulin secretion	http://www.kegg.jp/kegg-bin/show_pathway?hsa04911+476+3710+2778+2767+1385+2776+5578+6513+6514	-0.294570172902372	-0.8603394335555471	0.6725274725274726	0.9999999999999998	21	./Project_wg_result1733328043_GSEA/hsa04911.png	9	476;3710;2778;2767;1385;2776;5578;6513;6514	ATP1A1;CREB1;GNA11;GNAQ;GNAS;ITPR3;PRKCA;SLC2A1;SLC2A2
hsa00770	Pantothenate and CoA biosynthesis	http://www.kegg.jp/kegg-bin/show_pathway?hsa00770+217+53354+5167+60496+1806+51733+1807+79646	-0.304008759568783	-0.8409214705296113	0.6778947368421052	0.9999999999999998	16	./Project_wg_result1733328043_GSEA/hsa00770.png	8	217;53354;5167;60496;1806;51733;1807;79646	AASDHPPT;ALDH2;DPYD;DPYS;ENPP1;PANK1;PANK3;UPB1
hsa01100	Metabolic pathways	http://www.kegg.jp/kegg-bin/show_pathway?hsa01100+2882+84735+23175+51060+80201+5214+346606+9517+218+2326+54577+686+93183+242+80017+8310+2686+9+8540+9562+412+3613+957+10005+5352+4282+11041+8974+51604+2950+1337+2946+2878+8985+9563+51268+25902+3295+8528+23193+6716+94005+5051+22978+5834+1152+5213+3635+3294+4758+63826+1557+6120+5337+29956+1962+54363+23007+9551+4199+2983+219+1723+22845+953+1716+4759+3612+587+5138+1312+81490+5740+2982+2591+79796+84649+3945+373156+9027+5351+211+59344+8309+5538+349565+51251+84532+3156+138199+55278+5742+51+33+427+2677+55349+200576+249+4668+9249+5188+79001+3073+204+2717+1555+54658+84892+5223+5162+2799+2645+2822+9651+2687+129607+9757+6342+51170+10026+3419+58472+55750+4837+56267+5338+197322+54600+513+3425+9663+254531+54578+2589+226+112724+8605+5291+6448+1610+570+189+10558+5315+10855+51102+2628+30833+410+5147+440138+4548+3163+54205+30+10423+85365+4711+3074+22933+2581+9197+2593+80270+387787+81889+5033+55361+3290+5728+2731+2673+6609+10554+197257+151056+8702+1327+1347+5048+2026+506+883+3421+759+9739+57016+26229+2182+2597+6611+539+23474+8659+1329+8050+10007+1537+5160+1350+54995+84720+4129+7920+51477+4337+3712+5336+4351+3098+6723+4695+1159+2720+65985+761+3423+1635+10229+4122+1798+1431+5973+4702+3028+112849+1609+23761+4191+57704+7167+2947+55217+113675	0.19557869779301526	0.9467887525646619	0.6785714285714286	0.9999999999999998	896	./Project_wg_result1733328043_GSEA/hsa01100.png	235	2882;84735;23175;51060;80201;5214;346606;9517;218;2326;54577;686;93183;242;80017;8310;2686;9;8540;9562;412;3613;957;10005;5352;4282;11041;8974;51604;2950;1337;2946;2878;8985;9563;51268;25902;3295;8528;23193;6716;94005;5051;22978;5834;1152;5213;3635;3294;4758;63826;1557;6120;5337;29956;1962;54363;23007;9551;4199;2983;219;1723;22845;953;1716;4759;3612;587;5138;1312;81490;5740;2982;2591;79796;84649;3945;373156;9027;5351;211;59344;8309;5538;349565;51251;84532;3156;138199;55278;5742;51;33;427;2677;55349;200576;249;4668;9249;5188;79001;3073;204;2717;1555;54658;84892;5223;5162;2799;2645;2822;9651;2687;129607;9757;6342;51170;10026;3419;58472;55750;4837;56267;5338;197322;54600;513;3425;9663;254531;54578;2589;226;112724;8605;5291;6448;1610;570;189;10558;5315;10855;51102;2628;30833;410;5147;440138;4548;3163;54205;30;10423;85365;4711;3074;22933;2581;9197;2593;80270;387787;81889;5033;55361;3290;5728;2731;2673;6609;10554;197257;151056;8702;1327;1347;5048;2026;506;883;3421;759;9739;57016;26229;2182;2597;6611;539;23474;8659;1329;8050;10007;1537;5160;1350;54995;84720;4129;7920;51477;4337;3712;5336;4351;3098;6723;4695;1159;2720;65985;761;3423;1635;10229;4122;1798;1431;5973;4702;3028;112849;1609;23761;4191;57704;7167;2947;55217;113675	AACS;ABHD16A;ACAA1;ACADL;ACOT8;ACOX1;ACOX2;ACOX3;ACSF3;ACSL4;ACSS1;AGK;AGPAT1;AGPS;AGXT;AK2;AKR1B10;ALAS1;ALDH1B1;ALDH3A1;ALDH4A1;ALDOA;ALG11;ALG2;ALG9;ALOX12B;ALOXE3;ALPL;ARSA;ASAH1;ATP5F1B;ATP5F1D;ATP5MF;ATP5PO;B3GAT3;B4GALT4;B4GAT1;BAAT;BCAT2;BTD;CA1;CA3;CARNMT1;CDIPT;CERS2;CHDH;CKB;CKMT1B;CMPK2;CNDP1;COMT;COQ7;COX4I1;COX5B;COX6A1;COX7A2;COX7C;CS;CYC1;CYCS;CYP2B6;CYP2C19;DAO;DCTD;DDO;DGAT2;DGKQ;DGLUCY;DGUOK;DHODH;DHRS3;DOLK;DPAGT1;EHHADH;ENO2;ENTPD1;ENTPD5;ETHE1;FAHD1;FMO1;GALC;GALNT1;GALNT3;GAMT;GANAB;GAPDH;GATB;GATM;GBA2;GCK;GFPT1;GGCX;GGT5;GGT7;GLA;GLB1;GLDC;GNPDA1;GNS;GPLD1;GPX3;GPX7;GSTK1;GSTM2;GSTM3;GSTP1;GUCY1A1;GUCY1B1;H6PD;HAO1;HEXA;HEXB;HK1;HKDC1;HMGCR;HMOX2;HPSE;HSD11B1;HSD17B10;HSD17B11;HSD17B2;HSD17B4;HSD3B7;IDH3A;IDH3G;IDS;IDUA;IMPA1;IMPA2;INPP5D;ISYNA1;IVD;KMT2B;KYAT1;KYAT3;L3HYPDH;LDHB;LDHD;LIPT2;LPCAT4;LPIN1;LPIN2;MAN2A2;MAOB;MDH2;ME1;MECR;MIF;MINPP1;MOCS1;MOGAT3;MPI;MTHFD1L;MTR;NAGA;NAT1;NAT8;NDUFA2;NDUFA8;NDUFB5;NEU1;NEU2;NMNAT3;NNMT;NT5C;NT5C2;NT5C3A;OXSM;P4HA1;P4HA2;PAFAH1B1;PAFAH2;PDE2A;PDE6D;PDHA1;PDHB;PDHX;PFKM;PFKP;PGAM1;PI4K2A;PIGK;PIGM;PIGO;PIGS;PIGT;PIK3CB;PIKFYVE;PIPOX;PISD;PKM;PLA2G4C;PLB1;PLCG2;PLCH1;PLCH2;PLD1;PLD2;PLOD1;PLOD2;PLOD3;POMGNT2;PPT1;PTDSS2;PTEN;PTGIS;PTGS1;PYGB;QRSL1;RDH13;RENBP;RPE;SCP2;SDSL;SETD1A;SGSH;SIRT2;SLC33A1;SMPD1;SMS;SPTLC1;SPTLC2;SQOR;SRD5A2;SRM;SRR;STS;TMLHE;TPI1;TXNDC12;UGT1A1;UGT1A6;UGT1A7;UGT1A9;VKORC1
hsa04814	Motor proteins	http://www.kegg.jp/kegg-bin/show_pathway?hsa04814+72+1768+63971+4542+84516+81027	-0.23003393888719226	-0.8901648584463029	0.6844547563805105	0.9999999999999998	66	./Project_wg_result1733328043_GSEA/hsa04814.png	6	72;1768;63971;4542;84516;81027	ACTG2;DCTN5;DNAH6;KIF13A;MYO1F;TUBB1
hsa05144	Malaria	http://www.kegg.jp/kegg-bin/show_pathway?hsa05144+6382	-0.32770445069820486	-0.8257222573445152	0.6876310272536688	0.9999999999999998	13	./Project_wg_result1733328043_GSEA/hsa05144.png	1	6382	SDC1
hsa03022	Basal transcription factors	http://www.kegg.jp/kegg-bin/show_pathway?hsa03022+6873+2958+1022+2969+4331+8148+6877	-0.3025984611593169	-0.8084286322977561	0.7115789473684211	0.9999999999999998	15	./Project_wg_result1733328043_GSEA/hsa03022.png	7	6873;2958;1022;2969;4331;8148;6877	CDK7;GTF2A2;GTF2I;MNAT1;TAF15;TAF2;TAF5
hsa05031	Amphetamine addiction	http://www.kegg.jp/kegg-bin/show_pathway?hsa05031+5534+5499+2778+1385+5578+5501+2905+3065	-0.2806272601769155	-0.8496712706993172	0.7118997912317327	0.9999999999999998	23	./Project_wg_result1733328043_GSEA/hsa05031.png	8	5534;5499;2778;1385;5578;5501;2905;3065	CREB1;GNAS;GRIN2C;HDAC1;PPP1CA;PPP1CC;PPP3R1;PRKCA
hsa05030	Cocaine addiction	http://www.kegg.jp/kegg-bin/show_pathway?hsa05030+5567+1020+2778+1385+2905+2773	-0.3181863454379893	-0.8295273938450582	0.7170212765957447	0.9999999999999998	14	./Project_wg_result1733328043_GSEA/hsa05030.png	6	5567;1020;2778;1385;2905;2773	CDK5;CREB1;GNAI3;GNAS;GRIN2C;PRKACB
hsa00053	Ascorbate and aldarate metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa00053+54577+219+54658+54600+54578	0.2847749503047524	0.8190023263020134	0.719626168224299	0.9999999999999998	22	./Project_wg_result1733328043_GSEA/hsa00053.png	5	54577;219;54658;54600;54578	ALDH1B1;UGT1A1;UGT1A6;UGT1A7;UGT1A9
